Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.602437	-0.370115	-0.413115	-0.573952	9.39927	0.60617	4.15417	-0.047073	0.00777488	0.00772186	-0.812256	0.359131	-0.375977	1527836280970	-89	92
Throax	00b411e8	0.660955	-0.271373	-0.386491	-0.583198	8.45658	0.836567	5.45536	-0.0213718	-0.00958364	-0.0351191	-0.68042	0.236572	-0.453613	1527836280967	-98	91
RUpArm	00b411d9	0.67228	0.0786705	0.0160665	-0.735929	-1.26935	0.943627	10.7392	-0.00102038	0.00262006	-0.0195272	0.0102539	0.251709	-0.974121	1527836280970	-97	89
RFoArm	00b41148	0.597589	0.0982109	-0.0196945	-0.795521	-1.24188	1.27656	9.58784	0.0294415	0.00616447	-0.0200276	0.155518	0.398193	-0.986816	1527836280968	-83	88
LUpArm	00b411db	0.800178	0.000409822	0.0103175	-0.599673	-0.111312	-0.0968134	9.78142	-0.00245146	0.00417503	-0.0232306	0.141113	0.388184	-0.901123	1527836280967	-97	92
LFoArm	00b41204	0.654103	0.104684	0.13229	-0.737354	-0.850342	-0.630678	13.3275	0.00596603	0.00251045	-0.0249979	0.239014	0.470703	-0.921387	1527836280964	-86	89
Waist	00b411f7	0.56496	-0.442771	-0.409788	-0.562893	9.6594	-0.0866138	2.87582	-0.035102	-0.0464828	-0.02795	-0.881592	0.416748	-0.236816	1527836280968	-84	92
Rthigh	00b411f4	0.485321	-0.508887	-0.479527	-0.52493	9.92605	0.249063	0.41213	0.00801355	0.018866	-0.0150332	-1.00391	0.398682	0.00390625	1527836280972	-87	93
Rshank	00b4111b	0.403053	-0.630666	-0.398245	-0.530292	9.8455	-0.0214489	-0.542925	0.000682825	0.0123782	-0.0179009	-0.974854	0.391357	0.238281	1527836280970	-86	97
Lthigh	00b411c8	0.430915	-0.598954	-0.415282	-0.532078	9.82039	-0.594418	-0.295312	0.0171457	0.0189625	0.00669154	-0.924805	0.473389	0.191406	1527836280964	-86	93
Lshank	00b411ee	0.476153	-0.577757	-0.445251	-0.491148	9.82593	-1.05578	-0.723494	0.00341531	0.0127263	-0.00648126	-1.00049	0.58252	0.0358887	1527836280967	-88	89
