Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.534694	-0.374716	-0.341498	-0.67607	6.60259	0.55236	6.30387	0.126216	-0.257488	0.00279957	-0.816162	0.350342	-0.375977	1529664850851	-50	99
Throax	00b411e8	0.454725	-0.429838	-0.248339	-0.739454	9.07916	-0.151925	5.09463	0.0124165	-0.0914214	-0.0130862	-0.686035	0.330811	-0.35791	1529664850855	-50	99
LUpArm	00b411d9	0.702778	-0.0133659	0.0191531	-0.711026	0.883534	0.00568813	10.9082	0.0775835	-0.030093	0.00344663	-0.12207	0.314697	-0.955078	1529664850851	-54	99
LFoArm	00b41148	0.746834	-0.111338	0.0947187	-0.648746	0.424196	-3.58441	9.27245	-0.0845393	-0.00616699	0.00387216	0.0947266	0.740234	-0.735107	1529664850850	-56	99
RUpArm	00b411db	0.698964	-0.0552408	0.00992797	-0.712951	1.19002	-0.933793	9.8338	-0.0525065	-0.00992993	-0.0519358	-0.0158691	0.49292	-0.848633	1529664850853	-59	99
RFoArm	00b41204	0.475938	0.215531	0.0230095	-0.852349	0.325759	1.60489	13.4851	-0.0221498	-0.0108829	-0.0280561	-0.00537109	0.324951	-1.02393	1529664850850	-58	99
Waist	00b411f7	0.517693	-0.470136	-0.436204	-0.566297	9.9414	0.24627	1.60319	0.0522963	-0.135967	-0.0121225	-0.918213	0.375244	-0.137695	1529664850847	-74	99
Lthigh	00b411f4	0.515102	-0.555912	-0.420907	-0.498467	9.87824	-0.30697	0.352719	0.0423243	0.0254797	-0.0346672	-0.978027	0.453125	0.00756836	1529664850850	-50	99
Lshank	00b4111b	0.52358	-0.533194	-0.444206	-0.494215	9.87554	-0.594206	0.624804	0.0192034	0.0252525	-0.0436559	-0.970947	0.468994	-0.00146484	1529664850853	-51	99
Rthigh	00b411c8	0.394368	-0.615527	-0.384841	-0.56347	9.80561	-0.400858	-0.686769	-0.0177035	0.0411658	-0.0123057	-0.945801	0.440186	0.226318	1529664850855	-56	99
Rshank	00b411ee	0.413113	-0.55988	-0.432939	-0.573094	9.87657	0.274503	0.0594354	-0.0307863	0.0145238	-0.0303322	-1.05762	0.440674	-0.0144043	1529664850850	-58	99
