Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.584651	-0.321171	-0.236476	-0.706478	8.01898	0.0202117	7.31797	0.225732	-0.0817004	-0.0433522	-0.690674	0.41626	-0.531006	1529670069585	-53	83
Throax	00b411e8	0.677334	-0.30652	-0.38096	-0.549666	8.65376	-0.222882	5.10697	0.0608671	0.15035	0.00186887	-0.688477	0.333008	-0.358154	1529670069582	-53	83
LUpArm	00b411d9	0.699831	0.0190896	0.00455237	-0.714038	0.11506	1.13558	10.7479	0.0590751	0.0308777	0.0402028	-0.0869141	0.266602	-0.979004	1529670069585	-55	83
LFoArm	00b41148	0.735649	-0.157701	0.147538	-0.642015	-0.275418	-3.82944	8.97503	-0.000678005	0.00203551	0.0747934	0.090332	0.82959	-0.646484	1529670069587	-56	83
RUpArm	00b411db	0.724854	-0.0940377	0.0205851	-0.682144	0.486595	-1.71069	9.58764	0.16661	-0.0104132	0.016298	0.0012207	0.556641	-0.814453	1529670069581	-57	83
RFoArm	00b41204	0.54327	0.153652	-0.0467723	-0.824052	-0.31139	0.853631	12.8758	0.153599	-0.0168873	-0.0101934	-0.0236816	0.353027	-1.01392	1529670069588	-56	84
Waist	00b411f7	0.48362	-0.453521	-0.433289	-0.610484	9.78782	0.281143	1.8487	0.0486666	0.0717471	-0.0341352	-0.919922	0.364502	-0.133301	1529670069588	-51	83
Lthigh	00b411f4	0.642431	-0.365697	-0.572439	-0.354769	10.035	-0.772824	-0.0596663	0.044559	-0.165162	0.100867	-0.970947	0.426025	-0.148438	1529670069585	-56	84
Lshank	00b4111b	0.455227	-0.512974	-0.468371	-0.557005	9.90437	0.750059	0.260134	-0.284613	0.0172277	-0.0323558	-1.01636	0.38623	0.0263672	1529670069584	-49	81
Rthigh	00b411c8	0.334628	-0.640501	-0.349058	-0.596608	9.47162	0.186397	-1.08778	-0.17874	0.0113402	-0.0472662	-0.934814	0.396484	0.304932	1529670069585	-68	83
Rshank	00b411ee	0.298232	-0.567805	-0.465208	-0.610112	9.49808	2.66632	-1.15523	-0.151016	-0.0233296	-0.045772	-1.09668	0.186768	0.253906	1529670069582	-60	86
