Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.777741	0.259573	0.304194	0.484982	7.28296	-0.302046	7.7654	-0.00079479	0.107043	0.0239625	-0.666748	0.425293	-0.563232	1529669355863	-55	86
Throax	00b411e8	0.818407	-0.170149	-0.463927	-0.293312	8.52626	0.195341	5.31781	-0.0688856	-0.0356947	0.00639058	-0.691406	0.297852	-0.408691	1529669355866	-49	85
LUpArm	00b411d9	-0.820238	-0.0720509	0.133467	0.551548	0.990721	2.7347	10.4006	-0.100816	-0.0437758	0.0209929	-0.134277	0.0378418	-1.02515	1529669355865	-55	85
LFoArm	00b41148	0.768766	-0.148146	0.0605253	-0.619183	0.960371	-3.30688	9.21155	-0.157873	-0.0470843	-0.0101051	0.0305176	0.731201	-0.754883	1529669355859	-56	85
RUpArm	00b411db	0.884172	-0.157784	-0.017424	-0.439364	1.57836	-2.52676	9.42014	-0.172438	-0.0774786	-0.0220639	-0.114746	0.617432	-0.757568	1529669355865	-62	85
RFoArm	00b41204	0.679538	0.00847842	-0.0941499	-0.727525	1.1635	0.903906	13.4595	-0.0191649	-0.0616786	-0.0091713	-0.170898	0.372314	-1.00366	1529669355860	-65	86
Waist	00b411f7	-0.497161	0.655987	0.293563	0.486141	9.92362	0.419411	1.59251	-0.0203297	-0.00679115	0.00832072	-0.925781	0.349121	-0.124512	1529669355859	-50	85
Lthigh	00b411f4	0.230427	0.60452	-0.366328	0.668777	9.79042	-1.31861	0.435521	-0.000974043	0.00963766	-0.0124942	-0.934814	0.495605	-0.105469	1529669355862	-50	86
Lshank	00b4111b	-0.447793	0.514396	0.472005	0.55865	9.88383	0.875972	0.577065	0.0128778	-0.0315243	-0.0141962	-1.0271	0.312988	0.0273438	1529669355865	-50	83
Rthigh	00b411c8	0.373985	-0.618192	-0.365215	-0.58702	9.88843	-0.00737882	-0.0375289	-0.00257216	-0.0065254	-0.000197262	-0.961426	0.389648	0.231934	1529669355866	-63	85
Rshank	00b411ee	0.546004	-0.415121	-0.597665	-0.41515	9.88065	0.439708	-0.537626	0.00127652	-0.00773581	-0.00048703	-1.06494	0.400879	-0.107178	1529669355862	-64	88
