Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.645159	0.379952	0.440554	0.495295	9.66457	-0.18663	3.2785	0.01071	-0.00413581	-0.00268527	-0.808105	0.44043	-0.182861	1529906200418	-72	89
Throax	00b411e8	-0.630844	0.354883	0.34042	0.600173	8.67254	-0.143254	5.17416	-0.0398046	0.0266157	-0.00672855	-0.644775	0.330811	-0.398193	1529906200419	-50	89
LUpArm	00b411d9	0.805642	0.0540479	-0.00468516	-0.589914	-0.613865	1.43376	10.7987	0.00334648	0.0284651	-0.0143397	0.017334	0.210205	-0.954834	1529906200420	-62	89
LFoArm	00b41148	0.767971	0.0267586	-0.015771	-0.639731	-0.11319	0.418077	9.70004	-0.0330917	0.0244277	0.00163368	0.157959	0.437256	-0.916992	1529906200424	-62	89
RUpArm	00b411db	-0.782246	0.016538	-0.0272706	0.622152	-0.21296	-0.498448	9.80974	-0.0156701	-0.00615344	-0.00765246	0.0688477	0.447266	-0.864502	1529906200418	-68	88
RFoArm	00b41204	-0.668638	-0.00554444	-0.174282	0.722854	-0.308531	-2.10501	13.273	0.0418256	-0.00721314	-0.0159853	0.090332	0.637451	-0.822998	1529906200420	-60	89
Waist	00b411f7	-0.454815	-0.385115	0.751275	-0.283576	9.42809	-0.988868	-2.25388	0.0160913	-0.00211358	-0.0176854	-0.822021	0.498291	0.231934	1529906200418	-50	88
Lthigh	00b411f4	-0.499768	0.579524	0.422135	0.48599	9.80354	-1.14767	0.311638	0.00546325	0.0195495	-0.0183057	-0.924805	0.516846	-0.0498047	1529906200423	-49	89
Lshank	00b4111b	-0.588398	0.507619	0.491253	0.393423	9.69077	-1.88915	0.0420493	-0.0012186	0.0125847	-0.0224325	-0.909668	0.505859	-0.187012	1529906200423	-50	87
Rthigh	00b411c8	0.684416	0.100727	-0.720114	0.0535148	9.8518	0.655448	-0.0946768	0.00921617	0.0150849	-0.00180127	-1.02856	0.322754	-0.177002	1529906200424	-50	89
Rshank	00b411ee	0.44013	-0.571817	-0.438403	-0.53583	9.89114	0.380989	-0.450752	0.00475523	0.0114126	-0.00198455	-1.03491	0.432129	0.0883789	1529906200424	-49	91
