Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.57238	0.390709	0.323308	0.64436	9.43652	-0.421574	4.75959	-0.0582235	-0.00586327	-0.0373614	-0.761475	0.446533	-0.337891	1529903913723	-63	95
Throax	00b411e8	-0.617889	0.360617	0.320616	0.620784	8.42502	-0.412649	5.23111	-0.0558696	0.037465	-0.0161582	-0.636963	0.350342	-0.384766	1529903913725	-50	95
LUpArm	00b411d9	0.708708	0.0112047	0.0595717	-0.702893	-0.422374	-0.188828	10.8198	-0.0287826	0.0896255	0.0324311	0.0324707	0.342041	-0.901367	1529903913726	-65	95
LFoArm	00b41148	0.795249	0.0110622	-0.00733377	-0.606138	0.0232521	0.602691	9.76439	-0.0265482	0.0937906	0.0248157	0.166016	0.458984	-0.901855	1529903913728	-60	95
RUpArm	00b411db	-0.707356	0.047714	-0.0931387	0.699068	-0.651636	-1.87584	9.39429	-0.0622424	0.0588129	-0.0525849	0.0793457	0.56543	-0.789307	1529903913723	-58	95
RFoArm	00b41204	-0.63636	-0.112504	-0.0427661	0.761944	-0.450185	-1.0787	13.2308	0.00969768	0.0449031	-0.071599	0.0771484	0.528809	-0.905518	1529903913726	-54	96
Waist	00b411f7	0.448503	-0.526091	-0.491184	-0.529918	9.71629	0.361886	-0.369129	-0.0114144	0.0688545	-0.00237062	-0.904785	0.370361	0.113525	1529903913723	-50	95
Lthigh	00b411f4	-0.521977	0.549968	0.474061	0.447597	9.6498	-1.433	-0.483653	-0.000183209	0.0215808	-0.0108658	-0.906494	0.550781	0.0639648	1529903913726	-49	95
Lshank	00b4111b	-0.604653	0.489125	0.508055	0.370178	9.68291	-2.06364	-0.00171802	-0.0193935	-0.00249103	-0.0100163	-0.882568	0.578125	-0.0808105	1529903913726	-50	95
Rthigh	00b411c8	0.499256	-0.480254	-0.567966	-0.444426	9.7572	0.135411	-0.651438	-0.0247848	0.0130159	0.0113042	-1.00342	0.424072	0.0280762	1529903913729	-53	96
Rshank	00b411ee	0.500931	-0.407781	-0.627918	-0.434167	9.71032	1.31544	-1.19188	0.00267363	0.0137386	-0.00348539	-1.08325	0.294678	-0.00976562	1529903913729	-49	96
