Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.588772	0.362531	0.364294	0.623866	9.011	0.113391	5.10042	-0.0454303	0.00816012	0.0291242	-0.77417	0.396729	-0.378174	1529902966202	-60	98
Throax	00b411e8	-0.742462	0.253043	0.401571	0.472715	8.3451	0.0261566	5.72084	-0.0045041	0.0319489	0.00348864	-0.637207	0.302246	-0.423096	1529902966203	-51	98
LUpArm	00b411d9	0.771574	-0.0559048	0.0679534	-0.630024	-0.0517856	-1.08846	10.9508	-0.0295073	0.0301686	-0.0189527	-0.0292969	0.429688	-0.860107	1529902966203	-65	98
LFoArm	00b41148	0.783935	-0.0368484	-0.00925973	-0.61968	0.378918	-0.459877	9.76016	0.0560252	0.0258364	-0.0164558	0.10498	0.524414	-0.889893	1529902966206	-72	98
RUpArm	00b411db	-0.723845	0.0458658	-0.0264414	0.687928	0.307014	-1.21358	9.80871	-0.0580795	0.0571976	0.0781411	0.0283203	0.47998	-0.851074	1529902966199	-67	98
RFoArm	00b41204	-0.782978	0.00567111	0.0326345	0.621167	0.300668	-0.943482	13.6189	-0.100376	0.0657486	-0.149854	0.0627441	0.515869	-0.924561	1529902966203	-66	98
Waist	00b411f7	0.0498919	-0.742067	-0.0894561	-0.662453	9.65337	0.463065	-1.05412	-0.0204844	0.0728134	-0.012244	-0.906006	0.353027	0.167236	1529902966202	-49	98
Lthigh	00b411f4	-0.692898	-0.039804	0.716493	-0.070323	9.81154	-0.441188	-0.168514	0.036127	0.00560824	-0.0201211	-0.969238	0.452637	0.052002	1529902966205	-51	98
Lshank	00b4111b	-0.705813	0.126078	0.693299	0.0725871	9.85231	-0.772671	0.16717	0.0172238	-0.0176116	-0.0336797	-0.966064	0.462646	-0.0461426	1529902966205	-50	98
Rthigh	00b411c8	0.546655	-0.48475	-0.5362	-0.422699	9.69424	-0.662934	-0.540677	0.124168	0.0586143	-0.00758368	-0.976807	0.477051	-0.027832	1529902966207	-52	98
Rshank	00b411ee	0.520687	-0.452872	-0.561915	-0.456117	9.84096	0.381685	-0.472939	0.0769529	-0.0169577	-0.00467576	-1.04712	0.401123	-0.0205078	1529902966207	-54	99
