Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.657826	0.381601	0.431677	0.485077	9.45714	-0.443855	3.7634	-0.0294077	0.00568357	0.0450683	-0.796875	0.441162	-0.249512	1529906397868	-68	88
Throax	00b411e8	-0.640464	0.328956	0.308951	0.621405	8.11668	-0.248306	5.96778	-0.0422664	0.0463449	0.0112353	-0.592529	0.32373	-0.47583	1529906397871	-50	88
LUpArm	00b411d9	0.819146	0.0280401	-0.0421228	-0.571349	0.291486	1.55379	10.7904	-0.00534363	0.0457086	-0.0490054	-0.0400391	0.183105	-0.969971	1529906397871	-62	88
LFoArm	00b41148	0.81831	0.0233519	-0.0696038	-0.570069	0.937067	1.08102	9.82689	-0.165411	0.0461938	-0.0395042	0.101318	0.368896	-0.94873	1529906397848	-61	88
RUpArm	00b411db	-0.70912	0.0199124	-0.0132059	0.704683	0.0715524	-0.350315	9.81209	-0.0255471	0.0517428	-0.0537085	0.0151367	0.429443	-0.873779	1529906397867	-60	87
RFoArm	00b41204	-0.593255	-0.0954711	-0.0629545	0.796851	0.314947	-1.39972	13.3309	-0.0263048	0.0565843	-0.0320694	0.0065918	0.572266	-0.876709	1529906397871	-62	89
Waist	00b411f7	-0.673016	0.0187103	0.737534	-0.0523659	9.75738	-0.901603	-0.684603	0.00594883	0.0892063	-0.0276184	-0.856201	0.485352	0.09375	1529906397868	-49	88
Lthigh	00b411f4	-0.459007	0.563994	0.463605	0.506254	9.90315	0.0307577	-0.151848	-0.00928522	-0.0319138	-0.0305126	-0.970459	0.433105	0.0615234	1529906397872	-50	88
Lshank	00b4111b	-0.585397	0.498641	0.515311	0.378314	9.73877	-1.73499	-0.0203996	-0.0412205	0.0108526	-0.0259579	-0.915771	0.537109	-0.111572	1529906397871	-51	86
Rthigh	00b411c8	0.575867	-0.376978	-0.640243	-0.341107	9.7694	0.334826	-0.515912	-0.00896192	0.00352299	-0.0119845	-0.987793	0.428711	0.119141	1529906397848	-52	88
Rshank	00b411ee	0.439871	-0.57471	-0.444825	-0.527591	9.8839	0.17471	-0.537993	-0.015203	-0.00423443	-0.0204099	-1.03467	0.429932	0.0952148	1529906397848	-50	90
