Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.746744	0.300033	0.442151	0.396051	9.10588	-0.522319	4.87598	-0.0114223	0.0217013	0.0165752	-0.739746	0.459961	-0.374512	1529906626192	-62	87
Throax	00b411e8	-0.77099	0.265422	0.423514	0.394667	8.58063	-0.211511	5.06376	-0.0142363	0.0460449	-0.0134615	-0.627441	0.328369	-0.416992	1529906626195	-50	87
LUpArm	00b411d9	0.847237	0.0351334	0.0424636	-0.528349	-1.02053	0.58179	10.8065	-0.00208685	0.000621598	0.0113146	0.113525	0.247314	-0.928711	1529906626195	-63	87
LFoArm	00b41148	0.740421	0.0331429	0.0150867	-0.671156	-0.639872	0.227723	9.80068	-0.0311105	-0.00940796	-0.00897926	0.259766	0.450928	-0.893066	1529906626198	-63	88
RUpArm	00b411db	-0.842903	-0.0336358	-0.0265421	0.536358	-0.754314	0.776727	9.70845	-0.0619943	0.043488	-0.019575	0.0944824	0.35083	-0.901123	1529906626192	-59	87
RFoArm	00b41204	-0.820329	0.0476454	-0.0927408	0.562307	-0.579138	-2.16744	13.2484	-0.0487496	0.0419815	0.0113395	0.101074	0.637451	-0.822998	1529906626170	-63	88
Waist	00b411f7	-0.62642	-0.12065	0.756455	-0.144282	9.71538	-0.535043	-1.35829	0.00510973	0.141795	-0.0255922	-0.863037	0.448486	0.128662	1529906626192	-50	87
Lthigh	00b411f4	-0.517216	0.533313	0.510496	0.432966	9.7984	-0.342845	-0.184737	0.0885775	0.00110844	0.00486373	-0.975098	0.435791	0.00317383	1529906626196	-51	87
Lshank	00b4111b	-0.569075	0.524756	0.515929	0.366882	9.6321	-1.86549	-0.238179	0.0405518	-0.000657628	-0.00150666	-0.924316	0.520996	-0.111328	1529906626195	-50	86
Rthigh	00b411c8	0.446777	-0.552015	-0.49433	-0.501306	9.8374	0.23593	-0.586673	0.0309221	-0.00146419	0.018527	-0.994141	0.415283	0.103516	1529906626198	-50	87
Rshank	00b411ee	0.421754	-0.557164	-0.457278	-0.550081	9.83876	0.443436	-0.437989	0.0242301	-0.00559178	0.0123742	-1.03369	0.403564	0.0727539	1529906626198	-50	90
