Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.652053	0.319851	0.328829	0.60365	8.29487	-0.20437	6.03533	-0.00715915	0.308198	-0.0166713	-0.705078	0.437256	-0.464355	1529904682722	-64	93
Throax	00b411e8	-0.713911	0.287835	0.416968	0.483342	8.67454	-0.0606918	4.99449	0.00321437	0.00391808	-0.0751385	-0.661865	0.324219	-0.36499	1529904682723	-50	93
LUpArm	00b411d9	0.769228	0.00822008	0.047699	-0.637138	-0.27966	0.0648726	10.7707	-0.0142671	0.046106	0.0424467	-0.0256348	0.334473	-0.919189	1529904682725	-66	93
LFoArm	00b41148	0.771935	0.0269514	-0.0250378	-0.634636	0.00807068	0.739056	9.74693	0.20778	0.0679347	0.035966	0.118408	0.43042	-0.927979	1529904682726	-66	93
RUpArm	00b411db	-0.704286	0.0239129	-0.0424306	0.708244	-0.179742	-0.784029	9.74288	0.0881334	0.0833776	-0.0633599	0.048584	0.4646	-0.864746	1529904682722	-63	93
RFoArm	00b41204	-0.790844	0.0548708	0.0278361	0.608918	-0.225983	-2.78047	12.8731	0.119421	0.0851369	-0.0583982	0.0864258	0.687256	-0.783691	1529904682725	-56	93
Waist	00b411f7	0.464185	-0.567965	-0.543857	-0.407636	9.50256	-1.13702	-1.65805	0.0451806	0.0786475	-0.0109609	-0.814209	0.513428	0.210205	1529904682722	-49	93
Lthigh	00b411f4	-0.558399	0.518709	0.536579	0.362234	9.69622	-1.61669	-0.276045	0.0316635	0.0225873	-0.0130815	-0.898438	0.564453	0.00537109	1529904682725	-50	93
Lshank	00b4111b	-0.60294	0.481855	0.518149	0.368511	9.71646	-2.28	0.2212	0.041773	0.00702513	-0.01489	-0.88623	0.554199	-0.189697	1529904682725	-50	92
Rthigh	00b411c8	0.498205	-0.475536	-0.545245	-0.477876	9.84366	0.637299	0.0189526	-0.00192895	0.0232608	0.000977478	-1.02759	0.35791	0.00463867	1529904682728	-53	93
Rshank	00b411ee	0.384151	-0.551828	-0.453254	-0.585213	9.81207	1.03034	-0.356348	0.0301064	0.00263361	0.000189134	-1.07397	0.343506	0.103271	1529904682728	-52	95
