Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.530713	0.4381	0.314301	0.653932	9.29486	-0.0386656	4.6342	0.00820547	-0.0016413	-0.0291065	-0.799805	0.410645	-0.268799	1529905338622	-56	91
Throax	00b411e8	-0.586443	0.377871	0.309824	0.645993	8.4821	-0.235643	5.21831	-0.021475	-0.016355	-0.0201857	-0.656006	0.337402	-0.358398	1529905338622	-50	91
LUpArm	00b411d9	0.647838	0.117657	-0.0143076	-0.752501	-1.35949	2.47129	10.4525	-0.0325007	0.0528298	0.0527105	0.0559082	0.090332	-0.981445	1529905338622	-65	91
LFoArm	00b41148	0.744795	0.045336	-0.00557957	-0.665728	-0.537299	0.729996	9.68745	-0.0160186	0.0553375	0.0859974	0.138428	0.428223	-0.921143	1529905338625	-62	91
RUpArm	00b411db	-0.712484	0.0128907	-0.0528689	0.699575	-0.731911	-0.799965	9.64532	0.0553422	0.00851889	-0.0273163	0.0637207	0.4646	-0.843994	1529905338619	-60	91
RFoArm	00b41204	-0.603684	-0.101943	-0.0569338	0.788627	-0.531828	-1.15368	13.3876	-0.0100257	0.0310135	-0.0259735	0.0444336	0.543945	-0.897461	1529905338622	-58	92
Waist	00b411f7	0.431614	-0.634168	-0.404093	-0.498245	9.58887	-0.9985	-1.16046	-0.00613389	-0.0109892	-0.0181066	-0.826416	0.496094	0.208496	1529905338622	-49	91
Lthigh	00b411f4	-0.44943	0.6001	0.410239	0.519227	9.73825	-0.417789	-0.398157	0.0122298	0.0111437	0.00298194	-0.952393	0.467529	0.126221	1529905338625	-50	91
Lshank	00b4111b	-0.569173	0.499231	0.508954	0.409605	9.77837	-1.28327	-0.166618	0.0122709	-0.0117719	-0.00492057	-0.939941	0.506592	-0.0600586	1529905338625	-51	90
Rthigh	00b411c8	0.514343	-0.485911	-0.54162	-0.45386	9.78582	0.0950037	-0.414993	0.013378	0.00421047	0.0159187	-1.00317	0.41748	-0.0126953	1529905338627	-51	91
Rshank	00b411ee	0.421939	-0.575641	-0.447264	-0.539035	9.92976	-0.00784813	-0.723979	-0.029274	-0.00376341	0.0051206	-1.01709	0.436768	0.142822	1529905338627	-49	93
