Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.554775	-0.41638	-0.343864	-0.632938	9.21151	-0.0227626	4.51948	0.0469036	-0.0211133	0.0300411	-0.796143	0.428467	-0.294678	1529829287995	-54	85
Throax	00b411e8	-0.723352	0.24742	0.485839	0.42368	9.28528	0.462232	3.94241	-0.0271082	0.0364425	-0.0181202	-0.743652	0.246094	-0.288818	1529829287995	-60	84
LUpArm	00b411d9	0.753798	0.0841385	-0.0612953	-0.648809	0.306329	2.9981	11.27	0.0255072	-0.0322971	-0.164071	-0.10498	0.0761719	-0.999023	1529829287997	-63	84
LFoArm	00b41148	-0.721649	0.0969045	0.0217279	0.685098	2.02898	-0.578082	10.0921	-0.583992	-0.111747	0.0396442	-0.0693359	0.586182	-0.846924	1529829287992	-62	84
RUpArm	00b411db	-0.813968	0.283071	-0.0941138	0.498468	1.34817	-5.90015	8.37209	-0.357439	-0.0725541	0.0212706	-0.0136719	0.816406	-0.5271	1529829287993	-56	84
RFoArm	00b41204	-0.788526	-0.131315	0.0794758	0.595539	1.46569	1.52748	13.9808	-0.144222	-0.0569876	0.018123	-0.0961914	0.281494	-1.02026	1529829287995	-54	85
Waist	00b411f7	-0.768151	0.0796671	0.619397	0.141229	9.72082	0.604311	2.19765	0.0160512	-0.195168	-0.0469256	-0.909424	0.319336	-0.228027	1529829288015	-51	84
Lthigh	00b411f4	-0.61439	0.326396	0.625185	0.353744	9.85855	0.760832	0.253321	-0.0437631	0.00148728	-0.00793776	-1.00562	0.351562	0.158936	1529829287992	-51	85
Lshank	00b4111b	-0.0992752	0.68087	0.159295	0.707945	9.85686	1.06128	0.134029	-0.041899	-0.00833446	-0.00667571	-1.04468	0.284912	0.0722656	1529829287993	-54	83
Rthigh	00b411c8	-0.515481	0.471366	0.58405	0.413496	9.74247	0.251975	-1.2927	-0.0882797	-0.0108743	0.0139343	-0.980957	0.367188	0.059082	1529829287993	-51	84
Rshank	00b411ee	-0.504076	0.439376	0.572587	0.474342	9.84576	1.13822	-0.600971	-0.0617867	0.00692917	0.00514512	-1.07275	0.314697	-0.0715332	1529829287997	-58	87
