Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.514445	0.492265	0.393552	0.581496	9.6444	-0.718961	2.21653	-0.00109841	-0.134008	-0.00658898	-0.82251	0.454834	-0.103271	1529826009402	-50	94
Throax	00b411e8	0.556865	-0.377846	-0.335068	-0.659442	8.47854	0.284193	5.02293	-0.0384704	-0.0269599	-0.0273181	-0.677979	0.284912	-0.391846	1529826009402	-62	94
LUpArm	00b411d9	0.698369	0.0789206	-0.0894722	-0.705724	0.57456	2.95089	10.0844	-0.0506222	0.0938105	-0.0303767	-0.0915527	0.0498047	-1.00049	1529826009404	-65	94
LFoArm	00b41148	0.792529	-0.125832	-0.0597967	-0.593708	2.19756	-0.22033	8.9469	-0.0242483	0.180499	-0.0939657	-0.0380859	0.582031	-0.849121	1529826009399	-62	94
RUpArm	00b411db	0.75723	-0.201626	0.0403019	-0.619939	1.94735	-3.1031	8.65484	0.0559925	0.118729	0.0681861	-0.0710449	0.672119	-0.691406	1529826009399	-61	94
RFoArm	00b41204	0.611487	0.129369	-0.180108	-0.759545	1.76847	1.43454	12.411	-0.582441	0.135498	0.192039	-0.114746	0.207764	-1.03516	1529826009401	-61	94
Waist	00b411f7	0.513019	-0.454268	-0.456181	-0.567759	9.82225	0.608794	1.93464	0.0782463	-0.100431	-0.0361682	-0.912109	0.334229	-0.177246	1529826009396	-50	94
Lthigh	00b411f4	0.422879	-0.539678	-0.498063	-0.5309	9.97476	0.774964	0.0601244	0.0453384	0.077807	-0.0337013	-1.01367	0.334473	0.117188	1529826009399	-50	94
Lshank	00b4111b	0.455443	-0.499473	-0.523162	-0.519036	9.81381	0.691053	-0.0698276	0.0611259	0.0135183	-0.0398927	-1.03613	0.305908	0.0273438	1529826009399	-52	94
Rthigh	00b411c8	0.442535	-0.564957	-0.542161	-0.43709	9.40846	-0.274377	-1.79877	0.0500595	0.0753597	-0.0127996	-0.929932	0.436035	0.22876	1529826009400	-53	94
Rshank	00b411ee	0.586441	-0.447639	-0.566335	-0.367384	9.81321	-1.03396	-0.467042	0.221063	-0.0210149	-0.0232882	-0.993896	0.533936	-0.0932617	1529826009404	-54	95
