Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.499906	-0.42503	-0.282447	-0.699762	9.23616	0.0536201	5.39726	0.186777	0.226671	-0.198292	-0.805176	0.38916	-0.315918	1529829085096	-50	85
Throax	00b411e8	-0.615104	0.373344	0.353316	0.597854	9.5699	-0.540742	4.44492	0.374176	-0.194991	-0.0231508	-0.683838	0.324463	-0.35083	1529829085095	-49	85
LUpArm	00b411d9	0.795803	0.0870987	-0.0346748	-0.598255	0.330292	2.37224	10.5854	0.579896	-0.100994	-0.0184481	-0.0639648	0.0732422	-0.996582	1529829085097	-60	85
LFoArm	00b41148	-0.767761	0.0617456	0.0546984	0.635404	1.8087	0.599268	8.7451	0.972572	-0.20108	-0.144793	-0.0178223	0.486084	-0.90918	1529829085091	-57	85
RUpArm	00b411db	-0.712626	0.220314	-0.117975	0.65552	0.450532	-5.62606	8.35377	-0.0364217	-0.153561	-0.0594181	-0.0463867	0.761963	-0.611572	1529829085094	-62	84
RFoArm	00b41204	-0.622809	-0.108973	0.114862	0.766186	0.536811	2.63003	12.6229	0.201107	-0.140704	-0.04974	-0.0817871	0.188477	-1.04761	1529829085094	-63	85
Waist	00b411f7	-0.517131	0.437976	0.451562	0.580383	10.9299	1.3018	1.10913	0.212925	0.0766794	0.0140742	-0.931396	0.282227	-0.173828	1529829085090	-49	85
Lthigh	00b411f4	-0.532945	0.439323	0.55091	0.468469	10.6297	-0.150069	2.11717	0.393273	0.37218	-0.017404	-1.00098	0.344971	0.189453	1529829085091	-52	85
Lshank	00b4111b	0.329602	0.645584	-0.274033	0.632052	9.9032	0.756878	1.68342	0.200181	-0.294497	-0.0491272	-1.03271	0.2771	0.190674	1529829085094	-58	83
Rthigh	00b411c8	-0.491292	0.49527	0.563992	0.441875	10.5699	-0.0518096	-0.610753	0.464446	0.0624431	-0.0144026	-0.972656	0.382812	0.122559	1529829085094	-58	85
Rshank	00b411ee	-0.494032	0.460715	0.552682	0.488074	9.88802	0.700182	0.617618	0.269764	0.00399524	-0.00519843	-1.06201	0.325928	-0.026123	1529829085097	-78	87
