Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.558873	0.45739	0.448656	0.526463	9.6755	0.208067	2.32789	0.0250542	-0.0661065	0.00308499	-0.848633	0.404785	-0.135254	1529827846049	-50	89
Throax	00b411e8	0.693004	-0.316011	-0.335449	-0.554397	8.08912	-0.470511	5.95647	0.0402489	0.0126332	-0.0125809	-0.58252	0.347656	-0.495361	1529827846047	-51	88
LUpArm	00b411d9	0.741829	0.0768802	-0.0598598	-0.663472	-0.104822	1.80883	10.7433	-0.130363	0.0029387	-0.046629	-0.012207	0.0571289	-1.00317	1529827846049	-59	89
LFoArm	00b41148	0.763726	-0.0600961	-0.0313896	-0.641971	1.45161	-1.28736	9.92509	0.0251058	0.00836746	-0.110807	0.0319824	0.51709	-0.894287	1529827846044	-60	88
RUpArm	00b411db	0.78987	-0.266401	0.125611	-0.53792	1.14394	-5.63622	8.17964	-0.166345	0.0378426	0.0389062	0.0651855	0.808105	-0.542969	1529827846044	-58	88
RFoArm	00b41204	0.76156	-0.095754	0.0564838	-0.638489	1.72471	-0.09243	14.1942	-0.157823	0.00257645	-0.0570682	-0.0915527	0.4375	-0.962646	1529827846047	-74	89
Waist	00b411f7	0.598632	-0.386959	-0.5298	-0.459582	9.65438	0.540286	2.12096	0.142458	-0.0240832	0.00593782	-0.908936	0.30835	-0.210693	1529827846044	-51	88
Lthigh	00b411f4	0.410003	-0.573422	-0.422317	-0.569854	9.7376	0.0781609	-0.0388721	0.229829	0.0373575	0.00407255	-0.998047	0.375732	0.125732	1529827846044	-55	89
Lshank	00b4111b	0.218185	0.700565	-0.171028	0.657536	9.80097	1.18607	-0.429787	0.0969628	0.0636334	-0.00524466	-1.04077	0.247559	0.162109	1529827846045	-52	87
Rthigh	00b411c8	0.411674	-0.577567	-0.583268	-0.395904	9.30842	-0.17547	-2.71206	0.0514762	0.0246869	-0.0194109	-0.916748	0.394531	0.359619	1529827846047	-60	89
Rshank	00b411ee	0.48819	-0.546719	-0.490477	-0.471383	9.8216	-0.525436	-0.780797	0.0678175	0.0281846	-0.00296442	-1.01465	0.487549	0.0830078	1529827846049	-53	90
