Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.576873	0.438395	0.387268	0.570132	9.63647	-0.56463	3.64422	-0.0149228	-0.0110534	-0.156166	-0.80835	0.449463	-0.245361	1529827981598	-52	88
Throax	00b411e8	0.693131	-0.31604	-0.359933	-0.538644	8.46605	-0.297069	5.41232	0.0377425	-0.0179101	-0.0412128	-0.593018	0.339111	-0.480957	1529827981598	-60	88
LUpArm	00b411d9	0.744305	0.1028	-0.127459	-0.647454	0.600029	3.62926	10.341	0.140214	-0.0742721	0.031397	-0.0510254	-0.0549316	-1.01392	1529827981599	-56	88
LFoArm	00b41148	0.785901	-0.0824149	-0.112848	-0.602356	2.51487	-0.190113	9.23691	0.160297	-0.107083	-0.0207575	-0.0354004	0.435791	-0.930176	1529827981593	-58	88
RUpArm	00b411db	0.786227	-0.291849	0.0649946	-0.540784	1.92115	-4.9171	7.93551	-0.0306453	-0.0164535	-0.0777332	-0.0129395	0.80127	-0.558838	1529827981595	-56	88
RFoArm	00b41204	0.64136	0.0505767	-0.0925151	-0.759961	2.41075	1.39664	13.149	0.018929	0.00739727	-0.0791606	-0.125488	0.261963	-1.02832	1529827981596	-66	89
Waist	00b411f7	0.57717	-0.390444	-0.511421	-0.502868	9.84551	0.581538	1.80388	-0.0244423	0.0103869	-0.0263322	-0.91748	0.306152	-0.214844	1529827981616	-50	88
Lthigh	00b411f4	0.40383	-0.595764	-0.396686	-0.569761	9.93052	-0.0648185	-0.218116	-0.0563105	-0.0472755	-0.0120904	-0.982422	0.414795	0.155518	1529827981595	-54	88
Lshank	00b4111b	-0.320285	0.622177	0.366889	0.612948	9.82059	1.05191	-0.29981	-0.0345092	0.0186048	0.0115794	-1.03516	0.281494	0.204102	1529827981596	-56	87
Rthigh	00b411c8	0.488901	-0.476153	-0.593468	-0.426673	9.80016	0.465975	-1.09684	-0.0235903	-0.0457048	0.0260107	-0.995117	0.336426	0.0849609	1529827981596	-56	88
Rshank	00b411ee	0.464718	-0.556896	-0.493623	-0.479834	9.8523	-0.394412	-0.878927	0.00579059	0.0301254	0.0184221	-1.03247	0.48291	0.101074	1529827981600	-54	90
