Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.509879	0.468954	0.480652	0.537661	9.8432	0.107901	1.3754	0.0879399	-0.0560174	-0.0333005	-0.852539	0.388916	-0.0620117	1529826153653	-51	94
Throax	00b411e8	0.571117	-0.36693	-0.326915	-0.657507	8.39776	0.15849	5.19787	0.00541986	0.11745	-0.047859	-0.671387	0.286865	-0.403564	1529826153651	-49	93
LUpArm	00b411d9	0.706936	0.0813466	-0.092826	-0.696425	0.454488	1.7616	9.76613	-0.0854346	-0.292061	0.285106	-0.0812988	0.0778809	-0.992188	1529826153653	-57	94
LFoArm	00b41148	0.805196	-0.0688069	-0.0702746	-0.584797	1.35675	-1.29179	7.35654	0.430296	-0.225275	0.00687182	-0.0180664	0.490479	-0.90918	1529826153648	-55	93
RUpArm	00b411db	0.720672	-0.178417	0.0661501	-0.666651	1.6503	-3.11196	8.36723	-0.140795	-0.284451	-0.202889	-0.0771484	0.663574	-0.709717	1529826153650	-55	93
RFoArm	00b41204	0.694305	0.0728999	-0.136535	-0.70284	1.06834	1.47667	11.4993	-0.302793	-0.315581	0.186122	-0.0761719	0.318359	-1.01929	1529826153651	-57	94
Waist	00b411f7	0.527355	-0.430438	-0.468842	-0.562855	9.72191	0.446906	2.32586	0.0491302	-0.00774939	-0.00592606	-0.908203	0.34082	-0.190186	1529826153647	-49	93
Lthigh	00b411f4	0.469916	-0.551036	-0.516516	-0.456891	9.7591	-0.227113	-0.295782	-0.0130619	0.0165164	-0.0214513	-0.964111	0.443359	0.145508	1529826153648	-49	94
Lshank	00b4111b	0.493518	-0.496487	-0.547281	-0.45872	9.80078	-0.101919	-0.391503	0.0105895	-0.00246819	-0.0227508	-1.00024	0.392822	0.0708008	1529826153650	-56	93
Rthigh	00b411c8	0.376445	-0.600427	-0.507036	-0.490602	9.52417	0.494463	-1.83493	0.00767426	0.0115277	0.0019622	-0.952637	0.341553	0.312988	1529826153651	-49	93
Rshank	00b411ee	0.488791	-0.469947	-0.556689	-0.479927	9.76851	0.656519	-0.477382	0.0105332	-0.00373254	-0.00939088	-1.07495	0.367676	0.0324707	1529826153654	-49	95
