Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.585115	0.424793	0.394849	0.566821	9.19652	-0.377651	4.11414	0.0822998	0.100759	0.13445	-0.787842	0.441406	-0.290527	1529827272776	-51	90
Throax	00b411e8	0.586963	-0.392963	-0.301026	-0.640654	8.3783	-0.946756	4.94225	0.0220912	0.0610401	-0.0151231	-0.61792	0.365479	-0.418213	1529827272774	-51	90
LUpArm	00b411d9	0.695792	0.0859838	-0.048741	-0.711411	0.31216	2.13249	10.7783	0.0916132	-0.031127	0.132234	-0.0390625	0.120361	-0.991211	1529827272776	-62	90
LFoArm	00b41148	0.782916	-0.0763326	-0.0234115	-0.616983	1.46977	-0.721931	9.62041	-0.135134	-0.108923	0.154125	0.0258789	0.552002	-0.870605	1529827272770	-68	90
RUpArm	00b411db	0.718914	-0.158484	0.0555791	-0.674504	1.53109	-2.53307	9.42353	0.0434045	-0.0326493	-0.128852	-0.0656738	0.645996	-0.727783	1529827272773	-57	90
RFoArm	00b41204	0.570648	0.15277	-0.0815139	-0.802731	0.753645	2.69033	13.1218	0.19701	-0.0373113	0.0522124	-0.0212402	0.240479	-1.04053	1529827272773	-69	91
Waist	00b411f7	0.515425	-0.449457	-0.48771	-0.542646	9.65759	0.673901	1.81199	-0.0441923	-0.122812	-0.0200437	-0.91748	0.310303	-0.178711	1529827272770	-49	90
Lthigh	00b411f4	0.480605	-0.51271	-0.54059	-0.462503	9.79887	-0.485788	-0.358868	0.0299063	0.0194271	-0.00892996	-0.949951	0.465088	0.15918	1529827272745	-50	90
Lshank	00b4111b	0.446171	-0.541457	-0.505182	-0.50254	9.77656	0.0764625	-0.515485	-0.0366148	0.0155849	-0.00671018	-1	0.387207	0.171387	1529827272773	-56	89
Rthigh	00b411c8	0.346813	-0.621694	-0.50586	-0.487157	9.19961	0.445138	-2.4786	-0.126275	0.0358552	0.0303635	-0.926758	0.368164	0.378418	1529827272773	-54	90
Rshank	00b411ee	0.417723	-0.557494	-0.487678	-0.526193	9.74128	0.378388	-1.02055	-0.110709	0.0488683	0.0144927	-1.05591	0.394531	0.143555	1529827272776	-52	92
