Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.570283	0.439527	0.367155	0.588889	9.52316	-0.377999	3.72586	-0.0282285	0.0324545	0.0828608	-0.793213	0.458496	-0.26709	1529828062923	-50	88
Throax	00b411e8	0.66011	-0.33478	-0.324416	-0.589009	8.38396	-0.584717	5.58465	-0.0267542	-0.00631557	0.0238436	-0.57666	0.36084	-0.481934	1529828062922	-49	88
LUpArm	00b411d9	0.736861	0.0864694	-0.0692506	-0.666905	0.268781	2.28877	10.4306	-0.0959471	0.0535876	-0.0338495	-0.00805664	0.0720215	-0.999023	1529828062923	-56	88
LFoArm	00b41148	0.773089	-0.050966	-0.0654197	-0.628854	1.56917	-0.233392	9.56392	-0.0406964	0.0188249	-0.0110999	0.0498047	0.467041	-0.91748	1529828062918	-67	88
RUpArm	00b411db	0.759079	-0.276261	0.0980546	-0.581262	1.7644	-5.24276	8.33548	-0.121013	-0.0223369	0.0372596	0.00830078	0.812256	-0.542969	1529828062919	-72	88
RFoArm	00b41204	0.736261	-0.0840148	-0.00949549	-0.671395	1.70049	1.22262	13.6	-0.0679644	-0.102321	-0.00034031	-0.0932617	0.370361	-0.99707	1529828062921	-60	88
Waist	00b411f7	0.567876	-0.402117	-0.494754	-0.520612	9.75501	0.678033	1.72804	0.00422711	0.188175	-0.00365113	-0.90918	0.314941	-0.227783	1529828062918	-50	88
Lthigh	00b411f4	0.33101	-0.617729	-0.338022	-0.62816	9.90928	0.00929209	0.415982	-0.00274192	0.00953316	-0.0216521	-0.974609	0.43042	0.11084	1529828062919	-50	88
Lshank	00b4111b	-0.396924	0.565173	0.440276	0.573749	9.83349	0.924111	-0.175661	0.0312699	0.0204619	-0.0147997	-1.03271	0.332275	0.151855	1529828062921	-56	87
Rthigh	00b411c8	0.501007	-0.46723	-0.605976	-0.404329	9.77387	-0.0151464	-1.19376	0.0170982	0.000680404	0.00172556	-0.970459	0.382812	0.081543	1529828062921	-60	88
Rshank	00b411ee	0.43904	-0.588287	-0.458927	-0.500548	9.81982	-0.447797	-1.20811	0.0125309	0.00280113	-0.00455826	-1.02881	0.50293	0.132812	1529828062924	-60	90
