Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.595087	0.440775	0.413794	0.529493	9.4579	0.254364	3.63883	0.0849508	0.0592456	0.052747	-0.819824	0.373535	-0.272705	1529827627224	-51	89
Throax	00b411e8	0.693772	-0.324202	-0.358852	-0.533666	8.58199	-0.3163	5.54473	-0.0867294	0.0126561	-0.00213763	-0.608154	0.33252	-0.461914	1529827627224	-54	89
LUpArm	00b411d9	0.750665	0.0570356	-0.0535721	-0.656032	0.149429	2.20129	10.7825	-0.100902	-0.00243565	0.0585859	0.00244141	0.0761719	-0.992432	1529827627224	-59	89
LFoArm	00b41148	0.821882	-0.0746893	-0.0540124	-0.562152	1.83023	-0.749132	9.79965	-0.0255008	0.0260234	0.11598	0.0551758	0.495361	-0.900391	1529827627245	-56	89
RUpArm	00b411db	0.76123	-0.224628	0.104919	-0.599219	1.29458	-4.62091	8.65809	-0.109561	-0.0287498	0.0113298	-0.00610352	0.738037	-0.625	1529827627246	-56	89
RFoArm	00b41204	0.820167	-0.0523648	-0.0699037	-0.565419	1.416	-0.3922	13.3272	-0.0161951	-0.017773	0.0413132	-0.0622559	0.405029	-0.972412	1529827627222	-59	90
Waist	00b411f7	0.576524	-0.401955	-0.543406	-0.459088	9.79271	0.711698	1.72982	0.0570956	-0.0994764	0.0110978	-0.928955	0.277832	-0.163086	1529827627242	-51	89
Lthigh	00b411f4	0.483422	-0.548391	-0.471778	-0.492946	9.81317	-0.271126	0.281966	0.0253546	0.0100203	-0.0127937	-0.986084	0.393555	0.0974121	1529827627245	-59	89
Lshank	00b4111b	0.598919	-0.315616	-0.644075	-0.356159	9.85325	1.03559	0.0434661	0.034223	0.0163528	-0.00867709	-1.04419	0.216309	0.104492	1529827627246	-54	88
Rthigh	00b411c8	0.398571	-0.624467	-0.507369	-0.440181	9.32762	-0.325007	-2.46252	-0.0534909	-0.00543398	0.00567	-0.914307	0.387939	0.321045	1529827627222	-54	89
Rshank	00b411ee	0.40946	-0.592575	-0.445946	-0.531348	9.90346	-0.149772	-1.03382	-0.0346073	0.0500835	0.0133082	-1.00708	0.416992	0.120361	1529827627226	-52	91
