Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.56304	-0.433698	-0.450906	-0.539978	9.52261	0.0428106	2.98442	0.0520155	-0.0583083	-0.0384169	-0.825439	0.390381	-0.191162	1529824998731	-49	97
Throax	00b411e8	0.589738	-0.355484	-0.339934	-0.640535	8.52907	0.131219	5.17919	-0.0130295	0.0410507	-0.00336866	-0.648682	0.262939	-0.438232	1529824998729	-54	97
LUpArm	00b411d9	0.747607	0.103751	-0.000485826	-0.655987	-0.901733	2.23688	10.4068	0.092546	-0.0122254	-0.0460047	0.107666	0.0871582	-0.974609	1529824998732	-66	97
LFoArm	00b41148	0.820209	-0.0449838	0.00340385	-0.570282	0.558869	-0.431409	9.99708	-0.0443403	0.014114	-0.0319647	0.154297	0.518066	-0.874268	1529824998726	-59	97
RUpArm	00b411db	0.787856	-0.13205	0.0818706	-0.595938	0.319223	-2.62658	9.1093	-0.0875734	-0.000574809	-0.000108525	0.088623	0.606934	-0.741455	1529824998727	-61	97
RFoArm	00b41204	0.569383	0.143658	-0.0493277	-0.807918	0.631533	1.44639	13.4522	-0.00811201	0.0655769	0.00394939	0.0229492	0.264404	-1.02002	1529824998729	-67	97
Waist	00b411f7	0.401449	-0.543354	-0.57064	-0.466878	9.33739	0.778173	-1.82547	0.0387246	0.00729808	-0.0193464	-0.918213	0.290039	0.217773	1529824998726	-51	97
Lthigh	00b411f4	0.499069	-0.509814	-0.510331	-0.48019	9.8993	0.0654186	0.190081	-0.0170861	0.0308254	-0.0184693	-0.993896	0.369873	0.0463867	1529824998727	-50	97
Lshank	00b4111b	0.461936	-0.52371	-0.470246	-0.539641	9.89263	0.364546	0.221699	0.00671595	0.00585366	-0.01703	-1.03369	0.301514	0.0251465	1529824998727	-51	97
Rthigh	00b411c8	0.47266	-0.532417	-0.550587	-0.435865	9.61368	0.0718052	-1.34123	0.0176471	0.0171077	0.00349079	-0.954102	0.369873	0.175293	1529824998727	-49	97
Rshank	00b411ee	0.498566	-0.544705	-0.50424	-0.447739	9.76176	-0.919992	-1.02499	0.00918091	0.00478263	-0.00254227	-0.990234	0.496582	0.101074	1529824998732	-50	97
