Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.517905	-0.460763	-0.388534	-0.607052	9.49302	-0.00769047	2.79297	-0.038055	0.0023354	-0.0208049	-0.845215	0.380859	-0.139404	1529825137256	-50	97
Throax	00b411e8	0.52674	-0.399536	-0.3099	-0.683284	8.84644	0.0947418	4.91328	-0.106754	0.00949768	-0.0896175	-0.677734	0.282715	-0.375244	1529825137253	-51	96
LUpArm	00b411d9	0.706871	0.0877873	-0.0596245	-0.699337	-0.0833438	2.58237	10.7069	-0.108246	-0.020147	0.100364	-0.0344238	0.105225	-0.983887	1529825137256	-71	96
LFoArm	00b41148	0.800731	-0.0454744	-0.0629189	-0.593973	2.03383	-0.138746	10.027	-0.36601	0.0160311	0.163467	0.00537109	0.464355	-0.913086	1529825137250	-66	96
RUpArm	00b411db	0.77757	-0.192382	0.0890778	-0.591979	0.730894	-4.24465	9.09485	-0.203051	0.0150071	-0.0614777	0.0305176	0.696533	-0.659424	1529825137253	-60	96
RFoArm	00b41204	0.608414	0.0436579	-0.00487465	-0.792403	1.37311	-0.922864	14.4156	-0.0190053	0.032443	-0.167984	-0.0756836	0.472412	-0.933838	1529825137253	-65	97
Waist	00b411f7	0.357328	-0.595156	-0.586653	-0.417067	8.86599	0.532219	-3.48292	-0.106554	-0.0700717	0.0747753	-0.86084	0.309326	0.385498	1529825137250	-57	96
Lthigh	00b411f4	0.478477	-0.464884	-0.590201	-0.45454	9.64034	0.456929	0.171969	-0.101158	0.0238607	-0.00773199	-1.01343	0.328369	0.0800781	1529825137250	-51	97
Lshank	00b4111b	0.492588	-0.464889	-0.554599	-0.483379	9.75849	0.955373	-0.287197	-0.0355717	-0.0295491	0.00616118	-1.05444	0.243652	0.0795898	1529825137253	-53	96
Rthigh	00b411c8	0.488309	-0.49764	-0.605293	-0.384096	9.49847	-0.0632496	-1.28116	-0.271988	0.00880461	0.0419427	-0.947998	0.385254	0.17041	1529825137229	-50	96
Rshank	00b411ee	0.508506	-0.521127	-0.527245	-0.43802	9.85424	-0.781775	-1.01069	-0.323989	0.0592071	0.0271673	-0.998291	0.474365	0.0898438	1529825137256	-52	97
