Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.530053	0.470081	0.382509	0.593089	9.70664	-0.207988	2.76695	0.0977465	0.00375575	0.084896	-0.827393	0.427002	-0.154785	1529825868853	-51	94
Throax	00b411e8	0.530749	-0.414033	-0.298329	-0.67667	8.85881	-0.276419	5.0156	0.100452	0.033688	0.0634773	-0.670166	0.313232	-0.374023	1529825868853	-68	94
LUpArm	00b411d9	0.65681	0.0668475	0.0231988	-0.750729	-0.288982	0.790245	10.9682	-0.174998	-0.0168552	0.0640671	0.0324707	0.203369	-0.947998	1529825868854	-65	94
LFoArm	00b41148	0.770651	-0.0581986	0.0225209	-0.634194	0.379373	-2.16053	9.42282	0.0871603	-0.0372007	-0.0126695	0.122559	0.574707	-0.853271	1529825868849	-54	94
RUpArm	00b411db	0.731583	-0.13845	0.110838	-0.65828	0.286099	-2.97773	9.0448	0.158735	-0.149463	0.0383431	0.0515137	0.661621	-0.702637	1529825868850	-60	94
RFoArm	00b41204	0.516495	0.155968	-0.0199679	-0.84173	0.170816	1.35633	13.2032	0.267307	-0.107512	0.0455058	-0.00415039	0.296875	-1.0166	1529825868852	-56	94
Waist	00b411f7	0.511458	-0.453679	-0.419784	-0.596965	9.68447	0.469709	2.31278	0.105317	-0.00107319	0.0342575	-0.899658	0.34082	-0.21582	1529825868846	-50	94
Lthigh	00b411f4	0.451979	-0.557013	-0.477949	-0.506968	9.7484	-0.271557	-0.734334	0.140022	0.0686844	-0.00894713	-0.970215	0.432617	0.113037	1529825868850	-49	94
Lshank	00b4111b	0.447311	-0.534768	-0.496686	-0.516951	9.92762	0.345269	-0.773902	0.0866866	0.0397425	-0.00879388	-1.02734	0.316895	0.0852051	1529825868850	-51	94
Rthigh	00b411c8	0.413308	-0.569864	-0.528058	-0.474959	9.60768	0.401859	-1.90011	0.146655	-2.90535e-05	-0.0128274	-0.956543	0.376465	0.214111	1529825868851	-51	94
Rshank	00b411ee	0.534008	-0.463913	-0.568905	-0.419484	10.0337	-0.15478	-0.898345	0.147425	0.0396536	0.0119539	-1.02832	0.438721	-0.0349121	1529825868855	-54	95
