Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.579039	-0.435312	-0.4083	-0.555436	9.66518	-0.310112	3.61136	-0.0112515	0.0317142	-0.014209	-0.822266	0.416748	-0.245117	1529828216497	-51	88
Throax	00b411e8	-0.695134	0.319131	0.366849	0.529496	8.27885	-0.624818	5.31728	-0.0181559	0.0855008	-0.0693172	-0.619385	0.345703	-0.452881	1529828216497	-50	87
LUpArm	00b411d9	-0.743132	-0.0745156	0.0767901	0.660534	0.361482	2.28428	10.993	0.456258	-0.17181	0.10992	-0.0273438	0.0595703	-0.998779	1529828216497	-72	87
LFoArm	00b41148	-0.768795	0.0959186	0.0439352	0.630733	2.33214	-0.630683	11.1235	0.0236731	-0.311935	0.0484459	0.0224609	0.525879	-0.89209	1529828216492	-61	87
RUpArm	00b411db	-0.814343	0.222944	-0.0678229	0.531547	0.956857	-4.65973	8.61293	-0.0493369	0.0539958	-0.0168034	0.00952148	0.727051	-0.645752	1529828216495	-66	87
RFoArm	00b41204	-0.564338	-0.0973758	0.074691	0.816371	0.89063	1.82404	13.1927	0.178755	0.0919819	-0.0683334	-0.0361328	0.233887	-1.04248	1529828216496	-66	88
Waist	00b411f7	-0.564888	0.403163	0.520849	0.497068	9.83752	0.64987	1.6105	0.0372498	0.0612924	-0.0279618	-0.925781	0.299561	-0.180664	1529828216491	-51	87
Lthigh	00b411f4	-0.390634	0.553381	0.440848	0.588921	9.89386	0.279127	-0.174784	-0.100794	0.0106747	-0.0276857	-0.992432	0.395264	0.148682	1529828216494	-52	88
Lshank	00b4111b	0.366542	-0.571946	-0.437464	-0.589195	10.103	0.571417	-0.77535	-0.0470462	-0.0450378	-0.0268835	-1.04346	0.258789	0.179688	1529828216495	-52	86
Rthigh	00b411c8	-0.49257	0.475554	0.590274	0.42755	9.92287	0.195964	-1.12367	0.00925414	-0.0230859	0.00526765	-0.989746	0.369385	0.104736	1529828216495	-58	87
Rshank	00b411ee	-0.349195	0.64244	0.380894	0.565909	9.85764	-0.105892	-1.09732	-0.0141309	0.00567516	0.0120613	-1.02295	0.419189	0.302734	1529828216499	-51	89
