Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.532581	-0.390906	-0.285124	-0.694445	8.71773	0.101297	5.5633	0.00684658	-0.0424096	0.0355875	-0.787598	0.398682	-0.369873	1529924176327	-51	95
Throax	00b411e8	0.641149	-0.357283	-0.35478	-0.579144	8.73746	-0.430701	4.95904	-0.000677874	0.0131423	-0.00823456	-0.643311	0.345947	-0.401123	1529924176327	-49	95
LUpArm	00b411d9	0.740955	-0.0129471	0.0576554	-0.66895	0.0433577	-0.705692	10.8373	-0.0171137	0.00758632	0.000416134	0.0339355	0.374512	-0.902344	1529924176330	-55	95
LFoArm	00b41148	0.75003	-0.119621	0.0934784	-0.643745	0.359988	-3.15036	9.32195	-0.0138544	-0.00968553	-0.0144053	0.110352	0.736084	-0.737305	1529924176307	-63	95
RUpArm	00b411db	0.772929	-0.195701	0.114312	-0.592634	0.470594	-4.29716	8.8716	-0.0671528	-0.00363077	-0.00481131	0.0854492	0.738281	-0.631836	1529924176304	-67	94
RFoArm	00b41204	0.683547	0.108037	-0.0769421	-0.717755	0.726687	0.658805	13.6715	0.0647259	0.00412869	-0.0374282	0.012207	0.372803	-0.997314	1529924176330	-66	95
Waist	00b411f7	0.49535	-0.476221	-0.475245	-0.54953	9.91262	0.50994	0.90203	0.0255274	0.0471104	-0.0150048	-0.929199	0.32959	-0.0961914	1529924176330	-49	95
Lthigh	00b411f4	0.473736	-0.512707	-0.561602	-0.444194	9.54267	-0.0211921	-1.56138	-0.0308579	-0.0259864	-0.0141849	-0.997803	0.369385	0.123535	1529924176330	-49	95
Lshank	00b4111b	0.531323	-0.463651	-0.56866	-0.423497	9.83948	-0.216516	-0.739264	0.0162718	-0.0261604	-0.0225754	-1.01709	0.3479	-0.0200195	1529924176333	-51	94
Rthigh	00b411c8	0.469707	-0.512675	-0.563588	-0.445991	9.64006	-0.254411	-1.25916	-0.00538915	-0.0249941	-0.0101115	-0.992676	0.435059	0.107666	1529924176333	-51	95
Rshank	00b411ee	0.467316	-0.522029	-0.555381	-0.447943	9.7697	-0.036387	-1.56021	0.00884967	-0.0315769	-0.0198472	-1.02783	0.427979	0.154541	1529924176327	-54	96
