Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.546507	-0.361466	-0.334114	-0.677525	8.82643	0.352783	5.62996	-0.0089753	-0.06952	-0.0373924	-0.789062	0.383545	-0.391113	1529925345626	-58	91
Throax	00b411e8	0.657829	-0.35679	-0.391405	-0.535504	8.92679	-0.522003	4.52985	-0.0264784	0.0542509	-0.0310817	-0.672119	0.361572	-0.337891	1529925345626	-50	91
LUpArm	00b411d9	0.736952	-0.00187347	0.0151647	-0.675773	0.196128	-0.27461	10.8274	-0.0291161	0.0467361	-0.0191001	-0.0107422	0.342773	-0.921875	1529925345627	-55	91
LFoArm	00b41148	0.750783	-0.164724	0.102207	-0.631462	0.612038	-3.74441	9.05148	0.01015	0.0255891	0.0193728	0.0761719	0.803467	-0.678955	1529925345629	-59	91
RUpArm	00b411db	0.743195	-0.161521	0.0991925	-0.641665	0.648035	-3.31651	9.11264	-0.0377855	0.0124191	0.00746599	0.0373535	0.687988	-0.693604	1529925345626	-63	91
RFoArm	00b41204	0.965422	0.106082	-0.0524475	-0.232285	0.565648	1.0183	13.4193	0.0206917	0.0424112	-0.0307961	-0.00146484	0.335938	-1.00488	1529925345629	-67	92
Waist	00b411f7	0.71889	-0.0518549	-0.686669	-0.0948378	9.88545	0.379309	0.740325	-0.0276801	0.0816276	-0.0133006	-0.917236	0.355713	-0.079834	1529925345629	-49	91
Lthigh	00b411f4	0.514539	-0.479157	-0.580192	-0.411139	9.62264	-0.647297	-0.855802	-0.105816	-0.00713252	-0.0390626	-0.984863	0.411621	0.0246582	1529925345627	-50	91
Lshank	00b4111b	0.706208	-0.0426374	-0.706567	0.0146859	9.86272	-0.820035	0.116592	0.00993361	-0.00672637	-0.0622049	-0.985107	0.361328	-0.198486	1529925345605	-50	90
Rthigh	00b411c8	0.433214	-0.536245	-0.532485	-0.491149	9.6984	0.20828	-1.26786	-0.0502752	0.0220883	-0.03405	-0.997803	0.4021	0.142578	1529925345631	-50	91
Rshank	00b411ee	0.528601	-0.456302	-0.600619	-0.389393	9.79882	-0.184619	-1.29726	-0.0714793	0.0194459	-0.0446876	-1.03809	0.458496	0.0195312	1529925345623	-53	93
