Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.676777	-0.342517	-0.385507	-0.525394	8.65498	0.305809	6.07125	0.0328467	-0.0106296	-0.0424467	-0.762451	0.38623	-0.427734	1529926106473	-60	89
Throax	00b411e8	0.616271	-0.373637	-0.321706	-0.614094	8.5857	-0.486552	5.16321	-0.0293568	0.00168251	-0.0234306	-0.656738	0.354736	-0.389648	1529926106473	-50	89
LUpArm	00b411d9	0.712966	-0.0121664	0.0483158	-0.699426	-0.321415	-0.362015	10.9667	0.0547948	-0.0581025	0.00188616	0.0148926	0.361816	-0.91333	1529926106476	-60	89
LFoArm	00b41148	0.816916	-0.0983073	0.0505927	-0.566061	0.236075	-2.15649	9.68437	-0.0276584	-0.0554435	-0.023293	0.0998535	0.677246	-0.800049	1529926106453	-75	89
RUpArm	00b411db	0.79732	-0.228667	0.150661	-0.537861	0.0567939	-5.2615	8.3159	-0.0097375	-0.0467193	-0.0338846	0.09375	0.803711	-0.552002	1529926106475	-60	89
RFoArm	00b41204	0.74971	-0.0417154	0.100797	-0.652713	0.355733	-0.356464	13.6335	0.0397033	-0.0434572	-0.016951	0.019043	0.472412	-0.950928	1529926106476	-64	89
Waist	00b411f7	0.33208	-0.612772	-0.394493	-0.598839	9.83855	0.429646	0.0594905	0.0246645	-0.0185011	-0.0160467	-0.923096	0.340332	-0.000732422	1529926106453	-49	89
Lthigh	00b411f4	0.246428	-0.636026	-0.0887824	-0.725853	9.6119	0.0609635	-1.12122	0.00366947	0.0123022	-0.0194047	-1.01294	0.365479	0.0605469	1529926106476	-49	89
Lshank	00b4111b	0.623585	0.301588	-0.637179	0.337919	9.8643	-0.84527	0.0586089	0.0147298	-0.00424348	-0.0202895	-0.964355	0.480225	0.0339355	1529926106455	-52	87
Rthigh	00b411c8	0.446873	-0.557747	-0.535993	-0.449371	9.62232	0.0886774	-1.31045	0.00409504	0.00518417	0.00216237	-0.999268	0.435059	0.164795	1529926106454	-53	89
Rshank	00b411ee	0.497223	-0.523043	-0.538621	-0.434836	9.79956	-0.4487	-1.28431	0.00284323	0.00464533	-0.00498663	-1.03223	0.480713	0.0192871	1529926106472	-54	91
