Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.502593	-0.404592	-0.317191	-0.69505	9.11708	0.533725	4.93742	0.0708913	-0.0642559	0.0620377	-0.817383	0.369629	-0.313721	1529923866980	-57	96
Throax	00b411e8	0.533803	-0.386631	-0.271049	-0.701501	8.35345	-0.205333	5.46113	0.0290308	-0.0119865	0.0151333	-0.64209	0.315186	-0.423584	1529923866980	-49	96
LUpArm	00b411d9	0.619169	0.0761413	0.059379	-0.779299	-1.00097	0.490211	10.8483	-0.000209084	-0.0110038	0.0431954	0.0483398	0.283203	-0.938721	1529923866956	-60	96
LFoArm	00b41148	0.753617	-0.0647797	0.090674	-0.647799	-0.483848	-1.96385	9.41085	-0.0628963	-0.0309262	0.065934	0.133789	0.664307	-0.79541	1529923866959	-61	96
RUpArm	00b411db	0.735053	-0.201415	0.198889	-0.616094	-0.562855	-5.33747	8.18128	-0.0659136	-0.00645287	-0.0419753	0.126709	0.799316	-0.53833	1529923866956	-66	95
RFoArm	00b41204	0.907282	0.0546071	0.066435	-0.411636	0.0713716	-0.702354	13.6241	-0.0142304	-0.0247618	-0.0825036	0.0214844	0.463867	-0.950684	1529923866931	-64	96
Waist	00b411f7	0.502049	-0.455907	-0.477692	-0.558486	9.83873	0.774217	1.18745	0.10575	0.0256574	-0.0248917	-0.932373	0.308105	-0.108398	1529923866956	-49	95
Lthigh	00b411f4	0.489263	-0.484765	-0.600527	-0.406191	9.62344	-0.180919	-1.14215	0.0393931	0.00180486	-0.0284777	-0.991943	0.382568	0.118652	1529923866956	-50	96
Lshank	00b4111b	0.550764	-0.449654	-0.583184	-0.392895	9.72867	-0.402669	-0.692509	0.00926227	0.0123726	-0.0247873	-1.00366	0.361084	0.0422363	1529923866959	-50	95
Rthigh	00b411c8	0.413501	-0.568601	-0.522942	-0.481914	9.5915	0.398388	-1.56068	0.035555	0.00257377	-0.000238856	-0.990479	0.391357	0.218262	1529923866959	-51	96
Rshank	00b411ee	0.413326	-0.575024	-0.498974	-0.499534	9.79743	0.16539	-1.55877	-0.00526833	-0.00488684	-0.016822	-1.0083	0.392822	0.214355	1529923866977	-50	96
