Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.518526	-0.43047	-0.358319	-0.646091	9.24616	0.211235	3.96988	0.0558677	-0.166625	-0.132788	-0.8396	0.368896	-0.249023	1529923418404	-56	97
Throax	00b411e8	-0.557179	0.368408	0.324691	0.669628	8.49738	-0.0353268	5.08561	0.0154155	-0.0712968	-0.0483768	-0.673584	0.284668	-0.410645	1529923418404	-49	97
LUpArm	00b411d9	-0.706995	-0.0457651	-0.0441751	0.704352	-0.363053	-0.276845	10.7993	0.132544	-0.029506	0.0949245	0.0368652	0.32251	-0.921387	1529923418407	-66	97
LFoArm	00b41148	0.771418	-0.108863	0.0967276	-0.619441	0.0266412	-2.64946	9.29964	-0.115863	-0.0152655	0.0244531	0.119873	0.725342	-0.748047	1529923418409	-58	97
RUpArm	00b411db	0.765199	-0.136858	0.0938437	-0.62204	0.44551	-3.08776	9.14975	0.0180493	0.0111708	-0.0745005	0.0690918	0.655273	-0.720947	1529923418406	-66	97
RFoArm	00b41204	0.667734	0.0953142	-0.0160712	-0.738098	0.708361	0.0581608	13.5192	0.0838352	0.0191289	-0.0517539	0.0109863	0.400879	-0.983154	1529923418407	-70	97
Waist	00b411f7	-0.497737	0.469969	0.523824	0.506948	9.79275	0.245671	0.0861947	-7.89617e-05	-0.01957	-0.0428565	-0.922363	0.325195	-0.0217285	1529923418407	-49	97
Lthigh	00b411f4	0.470874	-0.49507	-0.624484	-0.37842	9.25837	-0.131087	-1.71544	0.0183768	0.029197	-0.0734114	-0.981201	0.388672	0.165283	1529923418407	-49	97
Lshank	00b4111b	0.51703	-0.464733	-0.595992	-0.401867	9.56206	-0.257311	-1.27815	0.00168554	0.0746828	-0.0792214	-1.00171	0.369873	0.0800781	1529923418410	-58	96
Rthigh	00b411c8	0.444927	-0.561205	-0.539781	-0.442408	9.48138	-0.10008	-1.70545	-0.13746	0.0949002	-0.0706166	-0.977051	0.441895	0.203369	1529923418410	-53	97
Rshank	00b411ee	0.348806	-0.650412	-0.413246	-0.533409	9.77671	-0.4154	-1.8004	0.0116125	0.0420492	-0.0323123	-0.972412	0.390869	0.375977	1529923418403	-54	98
