Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.52717	-0.424693	-0.345246	-0.650026	9.29968	0.115907	4.33416	0.0202066	-0.0355682	-0.0827586	-0.829834	0.39502	-0.262207	1529923560953	-54	96
Throax	00b411e8	0.588334	-0.36022	-0.297722	-0.659899	8.34321	-0.31837	5.58834	0.047562	-0.00121487	0.0287693	-0.62915	0.317383	-0.442383	1529923560956	-50	97
LUpArm	00b411d9	0.731034	0.0233796	0.0544827	-0.679761	-0.0862106	-0.00884737	10.8377	0.104784	0.0101145	-0.0244119	0.0134277	0.316406	-0.925781	1529923560956	-60	96
LFoArm	00b41148	0.775126	-0.10934	0.0670937	-0.618646	0.407867	-2.59096	9.33983	-0.0515008	-0.0185235	0.0159003	0.110352	0.69043	-0.77832	1529923560959	-68	97
RUpArm	00b411db	0.725998	-0.171719	0.105877	-0.657442	0.595342	-3.58971	9.00476	0.0289383	0.0317257	0.0509165	0.017334	0.694336	-0.684326	1529923560956	-62	96
RFoArm	00b41204	0.590452	0.148595	-0.0879292	-0.788387	0.701397	0.978315	13.4566	-0.0352138	-0.00502744	-0.0760019	-0.00756836	0.327148	-1.01538	1529923560957	-57	97
Waist	00b411f7	0.524739	-0.438996	-0.460431	-0.565628	9.80423	0.604982	1.69038	0.0432206	-0.0702781	0.000759033	-0.917725	0.314697	-0.174561	1529923560959	-50	96
Lthigh	00b411f4	0.493592	-0.472549	-0.595373	-0.422606	9.61521	0.221713	-1.03173	-0.00523589	0.0315905	-0.0316945	-1.01001	0.352051	0.112305	1529923560956	-50	96
Lshank	00b4111b	0.521572	-0.465914	-0.550904	-0.455402	9.84764	0.174695	-0.439513	0.0133317	0.0221991	-0.0321035	-1.01831	0.324463	0.0249023	1529923560961	-49	96
Rthigh	00b411c8	0.471832	-0.525993	-0.543235	-0.453433	9.60945	-0.0380239	-1.23451	0.000928841	0.0107343	-0.00707637	-0.99707	0.432861	0.130615	1529923560959	-51	97
Rshank	00b411ee	0.471484	-0.557059	-0.499782	-0.466482	9.77696	-0.56595	-1.35115	0.013832	0.0268701	-0.00680058	-1.00098	0.485596	0.158203	1529923560930	-50	97
