Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.578399	-0.342953	-0.319943	-0.667439	8.68079	0.292312	5.87154	-0.000346239	-0.00890092	-0.00398131	-0.779541	0.375	-0.414795	1529925842373	-60	90
Throax	00b411e8	0.662518	-0.340597	-0.339735	-0.574147	8.39772	-0.515679	5.51345	-0.0342837	0.029388	-0.0298211	-0.628418	0.352539	-0.417725	1529925842373	-50	90
LUpArm	00b411d9	0.707822	0.0433871	-0.00425069	-0.705044	-0.184913	0.890099	10.8519	0.000720224	0.000639281	-0.0243651	-0.0065918	0.22583	-0.962158	1529925842376	-65	90
LFoArm	00b41148	0.803097	-0.102451	0.0491092	-0.584917	0.406316	-2.16248	9.61869	-0.00860589	0.0164644	-0.0286023	0.0844727	0.672607	-0.795654	1529925842378	-72	90
RUpArm	00b411db	0.756401	-0.211471	0.138318	-0.603329	0.29796	-4.67962	8.5574	-0.0308241	0.000185533	-0.0285395	0.0686035	0.775391	-0.588623	1529925842376	-65	89
RFoArm	00b41204	0.930208	0.0779962	0.0419539	-0.356187	0.5077	0.0589937	13.4851	0.0101947	0.00250445	-0.0205717	0.00805664	0.424805	-0.968994	1529925842376	-59	90
Waist	00b411f7	0.554234	-0.437955	-0.493354	-0.507564	9.87724	0.507765	1.5333	0.0656225	-0.0481315	-0.0430036	-0.925049	0.332031	-0.151611	1529925842376	-49	90
Lthigh	00b411f4	0.483632	-0.502704	-0.573514	-0.4295	9.61568	0.157166	-1.24618	-5.6663e-05	0.017478	-0.0228425	-1.01196	0.345703	0.0773926	1529925842376	-49	90
Lshank	00b4111b	0.654195	-0.355318	-0.595471	-0.301981	9.90105	-0.689517	0.364572	0.000782409	0.0145839	-0.0199743	-0.975098	0.455078	0.0141602	1529925842379	-49	88
Rthigh	00b411c8	0.440643	-0.562503	-0.493004	-0.496357	9.69433	-0.082363	-1.10201	-0.0218786	0.0301159	0.000354528	-0.992676	0.435059	0.128174	1529925842379	-50	90
Rshank	00b411ee	0.51316	-0.50171	-0.55072	-0.426217	9.81566	-0.297713	-1.24814	-0.0180479	0.0111035	-0.0101536	-1.0293	0.460938	0.017334	1529925842373	-55	92
