Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.569425	-0.375192	-0.303737	-0.665379	8.7286	0.387571	5.65501	0.0166491	0.00266101	0.0740963	-0.769531	0.394775	-0.416992	1529925652900	-56	90
Throax	00b411e8	0.614864	-0.372514	-0.321616	-0.61623	8.55642	-0.454988	5.1468	-0.0252474	0.0748051	0.0331314	-0.639648	0.361328	-0.404053	1529925652900	-50	90
LUpArm	00b411d9	0.707309	-0.000485772	0.052133	-0.704979	-0.248767	-0.0172665	11.0071	-0.0343761	0.0373254	0.0194548	0.0175781	0.327148	-0.923828	1529925652901	-56	90
LFoArm	00b41148	0.712187	-0.0981813	0.0772677	-0.690782	0.166576	-2.48964	9.52581	-0.0660501	0.004506	0.0592086	0.116699	0.697021	-0.776123	1529925652903	-57	90
RUpArm	00b411db	0.744393	-0.167075	0.114062	-0.636361	0.46631	-3.72632	8.9517	-0.13819	0.0262465	0.0390312	0.0493164	0.716309	-0.673096	1529925652900	-67	90
RFoArm	00b41204	0.916711	-0.091853	0.0620039	-0.383875	0.407485	-0.00852048	13.6935	-0.702382	0.0400383	0.0834687	0.0236816	0.52002	-0.922363	1529925652903	-65	91
Waist	00b411f7	0.634429	-0.323971	-0.60828	-0.350056	9.74699	0.344757	0.946341	0.0726778	0.0853677	0.0155758	-0.920898	0.338379	-0.107178	1529925652903	-49	90
Lthigh	00b411f4	0.546509	-0.432679	-0.640725	-0.321851	9.4571	-0.56122	-1.42942	0.0484839	-0.00733809	-0.0246568	-1.00293	0.378906	0.0136719	1529925652903	-49	91
Lshank	00b4111b	0.68788	-0.0721285	-0.721654	0.0288727	9.79411	-1.19492	-0.343211	0.00440761	-0.0685585	0.00831514	-0.991699	0.356689	-0.196289	1529925652905	-50	89
Rthigh	00b411c8	0.440005	-0.533697	-0.542179	-0.477079	9.69085	0.540989	-1.27805	-0.0325724	-0.00434514	-0.0143138	-1.02148	0.38208	0.134033	1529925652905	-54	90
Rshank	00b411ee	0.525628	-0.448491	-0.628315	-0.357478	9.7075	-0.0019953	-1.62728	-0.0167752	-0.0299354	-0.0085303	-1.05103	0.440918	0.0197754	1529925652897	-55	92
