Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.528461	-0.421182	-0.36577	-0.639959	9.33993	0.137931	4.30572	0.00703429	-0.0141534	-0.000911424	-0.827881	0.399414	-0.270996	1529922793855	-54	99
Throax	00b411e8	-0.754342	0.241768	0.424788	0.43826	8.51139	0.0526021	5.21895	0.00952726	0.00861644	-0.0264844	-0.650146	0.300049	-0.429932	1529922793858	-50	99
LUpArm	00b411d9	-0.992321	0.00387623	0.02411	0.121252	0.662408	-0.103643	10.8132	0.0491049	-0.0155151	-0.00719355	-0.0661621	0.32666	-0.925781	1529922793858	-55	99
LFoArm	00b41148	0.31843	-0.142194	0.169005	-0.921857	1.52698	-3.97779	8.77765	-0.0400948	0.00586968	-0.0258401	0.00415039	0.818115	-0.663818	1529922793861	-77	99
RUpArm	00b411db	0.160675	-0.0942677	0.207873	-0.960253	1.06944	-4.23129	8.77335	0.00612688	-0.0114407	-0.0166251	-0.026123	0.744629	-0.63208	1529922793858	-69	99
RFoArm	00b41204	-0.126713	-0.132307	-0.117877	-0.975983	1.41866	1.13978	13.3699	0.0555304	-0.00734099	-0.0214327	-0.109375	0.342285	-1.00488	1529922793861	-60	99
Waist	00b411f7	-0.559999	0.420107	0.469141	0.538348	9.73001	0.254484	2.09212	-0.0383042	0.0668496	-0.0201454	-0.888184	0.373535	-0.21875	1529922793861	-49	99
Lthigh	00b411f4	0.654357	-0.112186	-0.740975	-0.10093	9.59561	-0.0435148	-1.18664	0.0104444	0.0176891	-0.0201365	-0.990723	0.404297	0.113525	1529922793858	-52	99
Lshank	00b4111b	0.525402	-0.48039	-0.533633	-0.456523	9.83289	-0.198886	-0.24918	0.0051709	0.0150783	-0.0257337	-1.00049	0.400146	-0.000732422	1529922793862	-60	98
Rthigh	00b411c8	0.00459087	-0.75518	-0.0283119	-0.65489	9.62983	0.353765	-1.29919	0.00851922	0.023238	-0.00263455	-0.998047	0.406494	0.151611	1529922793862	-50	99
Rshank	00b411ee	0.446867	-0.557079	-0.471185	-0.517646	9.8619	-0.158825	-0.577758	-0.0104455	0.0153217	-0.00697909	-1.03101	0.449951	0.172363	1529922793855	-53	99
