Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.605701	-0.314889	-0.380345	-0.623946	8.60695	0.946243	5.89515	0.0323176	0.0370206	0.0450118	-0.789795	0.31665	-0.452881	1529924646251	-57	93
Throax	00b411e8	0.727701	-0.298301	-0.401663	-0.469186	8.46971	-0.633454	5.24293	0.0459676	0.0388869	0.0281707	-0.650146	0.354736	-0.401367	1529924646277	-51	93
LUpArm	00b411d9	0.747738	0.0186248	0.0791509	-0.658996	-0.949914	-0.665936	10.898	0.0622518	-0.0210855	0.117289	0.0405273	0.374268	-0.893066	1529924646278	-59	93
LFoArm	00b41148	0.739163	-0.111685	0.123432	-0.652632	-0.517037	-3.44156	9.4227	-0.0585073	-0.0642142	0.106428	0.113525	0.766602	-0.711426	1529924646281	-65	93
RUpArm	00b411db	0.785668	-0.136336	0.136768	-0.587736	-0.666044	-3.84806	8.93382	-0.143209	-0.000785178	0.0116471	0.150635	0.692627	-0.682129	1529924646278	-71	93
RFoArm	00b41204	0.869318	0.16136	0.0637767	-0.462798	-0.817242	-0.338019	13.5799	-0.0752867	0.00147177	0.00981971	0.125244	0.45752	-0.942139	1529924646280	-66	94
Waist	00b411f7	0.540921	-0.442544	-0.557344	-0.448248	9.78105	0.0341004	1.10765	0.080834	-0.0223067	-0.0274167	-0.906006	0.388184	-0.0998535	1529924646281	-51	93
Lthigh	00b411f4	0.623241	-0.275129	-0.695859	-0.227277	9.61801	-0.329279	-0.929867	0.0737907	-0.00197462	-0.0259942	-1.00098	0.387451	0.048584	1529924646280	-49	93
Lshank	00b4111b	0.605098	-0.37831	-0.585655	-0.384378	9.86415	-0.234978	0.525634	-0.000271053	0.00631156	-0.015567	-1.00073	0.347412	-0.198486	1529924646283	-50	92
Rthigh	00b411c8	0.423897	-0.57816	-0.493165	-0.492779	9.63691	0.122327	-1.24902	0.0105996	-0.0146089	-0.00731829	-0.994873	0.437256	0.166992	1529924646281	-54	93
Rshank	00b411ee	0.445285	-0.556158	-0.527303	-0.462992	9.74148	-0.178235	-1.55916	0.0394978	-0.0439852	-0.0169014	-1.03833	0.463135	0.112793	1529924646274	-51	95
