Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.708559	-0.272133	-0.391499	-0.520208	8.6256	0.131195	5.8407	0.00968203	-0.0228501	-0.0152898	-0.782715	0.387939	-0.384766	1529924777601	-58	93
Throax	00b411e8	0.739373	-0.275294	-0.394759	-0.470856	8.43559	-0.388351	5.44556	-0.0280358	0.021693	-0.025402	-0.643066	0.337158	-0.410156	1529924777601	-49	93
LUpArm	00b411d9	0.813943	0.0217285	0.0407635	-0.579106	-0.589565	-0.119156	10.9111	0.00946548	0.0185514	-0.00553491	0.0283203	0.324707	-0.919189	1529924777604	-62	93
LFoArm	00b41148	0.749074	-0.0990305	0.0949747	-0.648121	-0.182197	-2.76392	9.4589	-0.01139	0.0197526	-0.00278768	0.102539	0.714355	-0.76123	1529924777607	-60	93
RUpArm	00b411db	0.76406	-0.115258	0.123796	-0.622578	-0.372468	-3.27684	9.12844	0.00217907	0.0067401	0.0122533	0.123779	0.653076	-0.716309	1529924777579	-72	93
RFoArm	00b41204	0.920623	0.0216052	-0.00730228	-0.389786	-0.788173	0.161963	13.2729	0.00373479	0.00595116	0.0111982	0.114502	0.40332	-0.968506	1529924777604	-64	93
Waist	00b411f7	0.59842	-0.367847	-0.562085	-0.436627	9.90819	0.494799	1.37073	0.00514338	0.0244984	-0.0112163	-0.925049	0.336182	-0.126221	1529924777604	-51	93
Lthigh	00b411f4	0.59821	-0.293244	-0.702271	-0.250935	9.55265	-0.174588	-1.403	-0.000195021	-0.000588388	-0.0134375	-0.993896	0.374023	0.081543	1529924777604	-51	93
Lshank	00b4111b	0.547952	-0.474434	-0.546369	-0.419694	9.87621	-0.571807	-0.116296	0.0159352	-0.0112917	-0.0106645	-1.00146	0.362793	-0.125	1529924777607	-49	92
Rthigh	00b411c8	0.430618	-0.555032	-0.507272	-0.499182	9.74256	0.274549	-1.06052	0.0148768	-0.0131496	0.0061468	-1.01147	0.404297	0.126709	1529924777607	-54	93
Rshank	00b411ee	0.5439	-0.468829	-0.575453	-0.391441	9.84097	-0.561616	-0.889824	0.0141856	-0.0145565	0.00214627	-1.02588	0.487305	-0.046875	1529924777601	-49	94
