Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.538266	-0.38349	-0.345265	-0.666331	9.0497	0.333599	5.00483	-0.038929	-0.0242039	0.0550097	-0.828857	0.336914	-0.322021	1529923692429	-60	96
Throax	00b411e8	0.592379	-0.366527	-0.323391	-0.64044	8.55962	0.0306348	5.15781	-0.0428565	0.00805054	0.00183612	-0.671875	0.300049	-0.399414	1529923692429	-50	96
LUpArm	00b411d9	0.704836	-0.010422	0.089536	-0.70362	-0.574915	-0.663186	11.0106	-0.0404723	-0.0147283	0.00773814	-0.0136719	0.394775	-0.888916	1529923692432	-60	96
LFoArm	00b41148	0.718563	-0.121006	0.115549	-0.675036	-0.146137	-3.21344	9.14384	-0.12596	0.0103408	0.00947271	0.0805664	0.757568	-0.724365	1529923692409	-55	96
RUpArm	00b411db	0.758147	-0.157987	0.116681	-0.621803	0.170273	-3.55356	8.9573	0.00435915	0.0573405	0.0192667	0.0654297	0.696777	-0.684326	1529923692431	-60	96
RFoArm	00b41204	0.828064	0.16803	-0.0153477	-0.534641	0.332712	1.50299	13.3133	0.0176873	0.0585741	-0.0273221	0	0.299072	-1.021	1529923692406	-62	96
Waist	00b411f7	0.535142	-0.427986	-0.46993	-0.556432	9.80954	0.709356	1.80116	-0.00196701	0.0276118	-0.029071	-0.927979	0.301758	-0.170166	1529923692408	-50	96
Lthigh	00b411f4	0.50545	-0.496217	-0.567592	-0.419678	9.69901	0.0161678	-1.0492	-0.0138472	0.010326	-0.00780922	-0.994141	0.382324	0.130371	1529923692432	-51	96
Lshank	00b4111b	0.581875	-0.41634	-0.596532	-0.363638	9.83242	-0.19308	-0.431042	-0.00985513	-0.0015858	-0.015165	-1.00146	0.363281	0.0512695	1529923692410	-54	96
Rthigh	00b411c8	0.446497	-0.548781	-0.509358	-0.489932	9.73499	0.0217925	-1.01861	0.0100057	0.000752132	-0.000484544	-0.996094	0.410889	0.158447	1529923692409	-50	96
Rshank	00b411ee	0.424953	-0.586481	-0.491613	-0.483499	9.74544	-0.193392	-1.56841	0.0175743	0.0148935	-0.00505613	-0.999023	0.439209	0.231689	1529923692428	-57	97
