Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.508058	-0.408956	-0.282571	-0.70341	8.95578	-0.160717	5.21408	0.00341077	0.00730205	-0.0111835	-0.798584	0.437256	-0.318604	1529923106154	-54	98
Throax	00b411e8	-0.653762	0.344178	0.380669	0.556083	8.84194	-0.269946	4.78202	-0.01858	0.0565709	-0.0187315	-0.654053	0.345947	-0.401123	1529923106155	-50	98
LUpArm	00b411d9	-0.755899	0.0400074	-0.0351961	0.652516	0.815641	-0.723148	10.8418	0.0256544	0.0318909	-0.0283119	-0.0310059	0.406006	-0.891602	1529923106132	-54	98
LFoArm	00b41148	0.757828	-0.20719	0.0923223	-0.611756	1.18837	-4.27786	8.69845	0.0249697	0.0130276	0.00267233	0.0563965	0.840088	-0.635498	1529923106135	-62	98
RUpArm	00b411db	0.762329	-0.170191	0.064738	-0.621046	1.18662	-3.32901	9.12353	-0.0402864	0.0175735	-0.0341441	0.0202637	0.677002	-0.705078	1529923106132	-65	98
RFoArm	00b41204	0.633531	0.176756	-0.176817	-0.73221	1.13627	2.15697	13.2469	0.0143978	-0.0011191	-0.0587368	-0.0231934	0.236084	-1.03833	1529923106134	-54	98
Waist	00b411f7	-0.559434	0.421458	0.498256	0.511026	9.86815	0.339273	1.49159	-0.00650942	0.0297575	-0.0164762	-0.906982	0.362549	-0.195068	1529923106134	-49	98
Lthigh	00b411f4	0.500636	-0.478788	-0.587282	-0.4186	9.53123	0.03131	-1.47479	-0.0410738	0.0419332	-0.0238104	-0.988037	0.395508	0.125488	1529923106132	-50	98
Lshank	00b4111b	0.524776	-0.478428	-0.540875	-0.450745	9.83456	-0.174515	-0.451389	0.00708739	0.0324811	-0.0354129	-1.00562	0.409668	-0.0231934	1529923106136	-50	97
Rthigh	00b411c8	0.399793	-0.584204	-0.475243	-0.522509	9.58293	0.329208	-1.46202	-0.0186697	0.00771402	-0.00497581	-1.01172	0.412842	0.112793	1529923106136	-52	98
Rshank	00b411ee	0.435318	-0.559952	-0.491966	-0.504897	9.83274	0.173412	-1.27241	-0.0141934	0.0920797	0.023378	-1.03784	0.449951	0.165527	1529923106154	-51	98
