Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.719747	-0.272163	-0.386315	-0.508579	8.50481	0.0466553	6.10742	-0.0474742	0.00854301	0.0112454	-0.769287	0.392822	-0.429932	1529926191872	-59	89
Throax	00b411e8	0.612587	-0.38561	-0.303955	-0.619398	8.60772	-0.828153	5.11999	-0.0488065	0.122906	-0.0175097	-0.633789	0.383301	-0.381104	1529926191874	-51	89
LUpArm	00b411d9	0.691456	-0.0397323	0.104213	-0.713757	-0.274378	-1.8076	10.8853	0.0704261	0.041866	0.0160338	-0.00634766	0.479004	-0.850098	1529926191875	-57	89
LFoArm	00b41148	0.80496	-0.132069	0.0766031	-0.573349	0.342036	-3.32458	9.9119	0.0587793	-0.0520603	0.0746288	0.0786133	0.749023	-0.737549	1529926191852	-60	89
RUpArm	00b411db	0.781372	-0.186847	0.1186	-0.583506	0.07916	-4.18971	8.71921	0.197705	0.0883232	0.107741	0.0656738	0.740479	-0.634277	1529926191875	-62	88
RFoArm	00b41204	0.639937	0.111192	0.0243249	-0.759951	0.041905	-0.116853	13.1317	0.133179	0.0823466	0.0251952	0.0153809	0.455078	-0.961182	1529926191875	-70	89
Waist	00b411f7	0.360085	-0.60845	-0.425912	-0.564558	9.73507	0.464089	-0.580014	-0.0381808	0.007187	0.0338519	-0.925293	0.342285	0.0566406	1529926191852	-49	89
Lthigh	00b411f4	0.263221	-0.709147	-0.27695	-0.592557	9.67227	-0.093257	-0.838196	-0.0370793	-0.0134799	0.00105087	-1.00049	0.372559	-0.0144043	1529926191875	-51	89
Lshank	00b4111b	0.511746	0.413641	-0.566941	0.495576	9.83614	-1.07033	0.316666	-0.0225959	-0.0435459	-0.00530039	-0.951904	0.512939	-0.0422363	1529926191854	-58	87
Rthigh	00b411c8	0.438986	-0.553818	-0.512108	-0.488184	9.67759	0.361434	-1.06073	-0.0366046	-0.023075	0.0113134	-0.999023	0.430664	0.144287	1529926191853	-63	89
Rshank	00b411ee	0.399151	-0.609406	-0.435386	-0.528906	9.78915	-0.113317	-1.19966	-0.00551363	-0.0228178	0.011545	-1.04077	0.469727	0.0695801	1529926191871	-51	91
