Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.55407	0.374158	0.344789	0.658887	9.02287	0.257143	5.13757	0.093131	0.0114163	0.0138935	-0.797607	0.378906	-0.371826	1529803847432	-62	97
Throax	00b411e8	-0.659119	0.320655	0.300243	0.610407	7.88536	-0.561601	6.23541	0.0404211	0.0215758	0.00645602	-0.556885	0.358643	-0.505371	1529803847429	-51	97
LUpArm	00b411d9	-0.708806	-0.108102	0.168764	0.676333	1.47959	4.12608	9.85568	-0.00915146	0.0189531	-0.0181658	-0.157471	-0.107178	-1.00537	1529803847432	-54	97
LFoArm	00b41148	-0.778292	0.0774426	0.0191938	0.622813	1.18157	-1.15307	9.74835	-0.00422671	0.0454577	-0.0357564	0.0205078	0.571777	-0.868652	1529803847432	-54	97
RUpArm	00b411db	-0.717097	0.270827	-0.137502	0.627309	1.25612	-5.42666	7.89568	-0.0350924	0.00602903	0.0228064	-0.0273438	0.831787	-0.510986	1529803847437	-59	97
RFoArm	00b41204	-0.716077	-0.0969693	0.0288714	0.69065	0.218637	-0.256746	13.5295	0.00456155	0.0201543	-0.0495675	0.0773926	0.466064	-0.953125	1529803847435	-60	97
Waist	00b411f7	-0.575745	0.421207	0.48778	0.503163	9.78639	-0.00289311	1.96664	0.00427892	-0.0375131	-0.0170442	-0.874268	0.399414	-0.206543	1529803847432	-49	97
Lthigh	00b411f4	-0.488856	0.411685	0.646667	0.416361	9.56562	1.28793	-0.441555	-0.108219	0.00872188	-0.0126583	-1.03516	0.27417	0.0437012	1529803847435	-50	97
Lshank	00b4111b	-0.444053	0.5083	0.582417	0.453032	9.59082	0.689881	-1.38611	-0.101467	-0.00564603	0.0100077	-1.021	0.332275	0.163086	1529803847435	-50	97
Rthigh	00b411c8	-0.53423	0.487491	0.574559	0.383188	9.64017	-1.03602	-1.20205	0.122797	-0.0613879	0.105069	-0.938232	0.464355	0.036377	1529803847432	-50	97
Rshank	00b411ee	-0.467415	0.522637	0.595356	0.392332	9.50967	-0.293149	-2.8324	0.446371	0.0433724	-0.0160878	-1.01416	0.474365	0.194824	1529803847437	-49	98
