Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.719226	-0.302278	-0.362331	-0.509959	8.63864	-0.0589091	6.05892	0.0219625	-0.0741311	-0.000425663	-0.75415	0.39502	-0.4104	1529807489647	-60	87
Throax	00b411e8	0.734705	-0.312054	-0.433502	-0.418218	8.90051	-0.653084	4.48483	-0.0563161	0.0111947	-0.0129766	-0.672363	0.365967	-0.314453	1529807489648	-49	86
LUpArm	00b411d9	0.790076	-0.0236909	-0.0292008	-0.611854	0.883875	0.763682	10.8781	-0.0642509	0.046649	-0.0226492	-0.174316	0.244141	-0.943848	1529807489647	-54	86
LFoArm	00b41148	0.761095	-0.0726243	-0.00532635	-0.644539	0.975111	-1.10148	9.75615	-0.0529884	0.0671336	-0.00979234	0.03125	0.576172	-0.862305	1529807489650	-60	86
RUpArm	00b411db	0.8365	-0.153727	0.0382054	-0.524573	0.942786	-2.72372	9.34841	0.0544536	0.0553244	-0.0533293	-0.0454102	0.630859	-0.739258	1529807489652	-57	86
RFoArm	00b41204	0.686622	-0.0806018	0.212572	-0.690555	0.0221193	-4.14955	12.5673	0.0594535	0.0663807	-0.0961812	0.0136719	0.784668	-0.698486	1529807489650	-64	87
Waist	00b411f7	0.530798	-0.0778575	-0.803968	0.256566	9.84634	-0.606673	0.0888989	0.0230345	0.0179214	0.000539492	-0.878418	0.44873	0.0244141	1529807489644	-49	86
Lthigh	00b411f4	0.694982	0.173047	-0.68244	0.146046	9.90845	0.978947	0.666058	0.0196733	0.00528446	-0.0135422	-1.02515	0.297852	0.078125	1529807489650	-51	87
Lshank	00b4111b	-0.497889	0.541399	0.504249	0.452468	9.84731	-0.72392	-0.446571	0.0529339	-0.0156262	-0.0160703	-0.985596	0.432129	0.0146484	1529807489652	-50	85
Rthigh	00b411c8	0.432545	-0.548344	-0.480369	-0.530537	9.85827	0.648263	-0.0136653	-0.0395652	-0.0183396	-0.00499939	-0.974121	0.316895	0.185791	1529807489670	-52	86
Rshank	00b411ee	0.363484	-0.638238	-0.402587	-0.54631	9.7932	-0.199351	-1.37892	-0.0115437	0.00467033	-0.00421807	-1.00391	0.445801	0.249756	1529807489647	-53	89
