Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.647647	-0.317604	-0.357412	-0.593243	8.52138	0.140612	6.12268	0.00633187	0.00474852	-0.030569	-0.752686	0.369141	-0.446777	1529806908324	-61	88
Throax	00b411e8	0.769825	-0.250147	-0.399881	-0.42999	8.34944	-0.365128	5.59804	-0.00996816	0.0233665	-0.0316995	-0.625488	0.337158	-0.417236	1529806908324	-51	88
LUpArm	00b411d9	0.659981	0.03556	-0.0983107	-0.743973	0.987343	2.34663	10.538	0.0355584	0.0460793	-0.0191568	-0.190674	0.0734863	-0.987305	1529806908324	-53	88
LFoArm	00b41148	0.743421	-0.0736615	-0.0260981	-0.664242	1.4644	-0.564794	9.86115	0.0605514	0.0528211	-0.0114916	-0.00268555	0.543213	-0.881348	1529806908325	-57	88
RUpArm	00b411db	0.721568	-0.176202	0.059347	-0.666911	1.47705	-3.17053	9.1178	-0.0111844	-0.0521639	-0.0374152	-0.0791016	0.656982	-0.711914	1529806908326	-60	88
RFoArm	00b41204	0.608477	0.00815377	0.0880495	-0.78863	0.621936	-3.66475	12.6339	-0.0125871	-0.0387847	-0.0175034	-0.0537109	0.745605	-0.744385	1529806908326	-59	89
Waist	00b411f7	0.544092	-0.470302	-0.508717	-0.473272	9.96726	-0.222022	0.66521	-0.006493	-0.000461469	-0.0241954	-0.893555	0.40332	-0.036377	1529806908321	-49	87
Lthigh	00b411f4	0.691593	0.00578087	-0.721595	-0.0310846	9.8813	0.579226	-0.136275	-0.00849648	0.0147499	-0.0020491	-0.991211	0.369141	0.146973	1529806908302	-50	89
Lshank	00b4111b	-0.458753	0.566071	0.489659	0.478898	9.71411	-0.285614	-1.26202	-0.0189633	0.00667296	-0.0155775	-1.00439	0.380615	0.140137	1529806908326	-53	87
Rthigh	00b411c8	0.352288	-0.612931	-0.40677	-0.578574	9.75225	0.75888	-0.697668	-0.0085341	-0.000274072	0.00881204	-0.967041	0.310547	0.249756	1529806908321	-52	88
Rshank	00b411ee	0.360577	-0.631697	-0.437249	-0.52892	9.7035	0.245657	-1.85937	-0.0115817	0.00330444	0.000455116	-1.00391	0.39502	0.284912	1529806908322	-67	90
