Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.742794	-0.289277	-0.41273	-0.440715	8.81977	-0.0143499	5.61306	-0.00298018	-0.0222209	-0.000757809	-0.77002	0.40332	-0.38916	1529807709372	-54	86
Throax	00b411e8	0.677906	-0.379002	-0.417297	-0.471874	9.18011	-0.933079	3.80307	-0.0159794	0.00907493	-0.0171273	-0.692871	0.394775	-0.242432	1529807709372	-49	85
LUpArm	00b411d9	0.802294	-0.00270212	0.0209283	-0.596556	-0.129943	0.296663	10.8928	-0.0137566	0.00421847	-0.00953461	-0.0546875	0.287354	-0.933838	1529807709372	-57	86
LFoArm	00b41148	0.816956	-0.0252603	0.0134194	-0.575991	0.0818883	-0.539935	9.77436	-0.00795873	0.00394361	-0.00484808	0.151855	0.522461	-0.883301	1529807709374	-74	86
RUpArm	00b411db	0.820881	-0.120079	0.0761879	-0.553111	0.136332	-2.76334	9.37627	0.00237056	0.00473247	-0.0153363	0.0161133	0.620117	-0.750488	1529807709377	-62	86
RFoArm	00b41204	0.791087	-0.220545	0.241656	-0.516859	-0.717338	-4.68209	12.3529	-0.00285299	0.0104127	-0.0152292	0.0449219	0.817383	-0.656738	1529807709375	-54	86
Waist	00b411f7	0.297774	0.56673	-0.54599	0.54041	9.78038	-0.844688	-0.618783	0.0138058	0.00693215	-0.00872024	-0.861816	0.468018	0.092041	1529807709368	-49	85
Lthigh	00b411f4	0.633092	0.304062	-0.658461	0.270499	9.80801	0.788189	0.0518894	-0.00317795	0.0238199	-0.0157865	-1.01367	0.334717	0.0939941	1529807709375	-50	86
Lshank	00b4111b	-0.526834	0.489649	0.571862	0.394543	9.77192	-0.411678	-0.832088	0.00466387	0.00690813	-0.0154689	-1.00732	0.393311	0.00170898	1529807709376	-49	84
Rthigh	00b411c8	0.371358	-0.588875	-0.447309	-0.561457	9.75585	0.873929	-0.492008	-0.00575483	0.010755	0.00616098	-0.970947	0.297363	0.275146	1529807709371	-52	86
Rshank	00b411ee	0.330167	-0.674436	-0.351477	-0.559097	9.73704	-0.471963	-1.5605	0.00199664	0.009469	-0.00153249	-0.995117	0.450439	0.336426	1529807709371	-56	88
