Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.572727	0.355759	0.364185	0.642487	9.04911	0.602356	4.91304	-0.00191099	0.00324514	-0.00677392	-0.801025	0.357422	-0.399658	1529803486308	-52	98
Throax	00b411e8	-0.667054	0.310791	0.310848	0.601516	7.9282	-0.344509	6.14881	0.00578736	0.0218662	-0.0159308	-0.567383	0.345459	-0.504883	1529803486305	-50	98
LUpArm	00b411d9	-0.798918	-0.143394	0.191314	0.551876	0.786125	4.42315	9.80332	0.0106337	0.00743044	-0.00239569	-0.0605469	-0.128418	-1.01636	1529803486308	-54	98
LFoArm	00b41148	-0.775226	0.0557593	-0.0292474	0.628539	0.357072	-1.22275	9.70708	-0.0197772	0.0113732	-0.00574524	0.130615	0.594482	-0.840576	1529803486308	-63	98
RUpArm	00b411db	-0.678305	0.321072	-0.190038	0.633009	1.57428	-6.66337	6.97707	-0.011028	0.00199987	0.00447445	-0.0324707	0.905518	-0.360352	1529803486313	-64	98
RFoArm	00b41204	-0.744233	0.0213496	0.0557002	0.665251	0.786853	-1.16627	13.4119	0.0200131	0.0155759	-0.00967477	-0.00366211	0.554688	-0.914795	1529803486311	-66	98
Waist	00b411f7	-0.553915	0.440477	0.468892	0.528487	9.81947	0.0811552	1.79802	0.00632201	0.0124202	-0.016265	-0.880371	0.392822	-0.182861	1529803486305	-49	98
Lthigh	00b411f4	-0.448272	0.481362	0.53332	0.531894	9.77073	1.43797	-0.143412	0.00817723	0.0113306	-0.0196173	-1.02881	0.282715	0.0480957	1529803486313	-50	98
Lshank	00b4111b	-0.449096	0.542977	0.516196	0.486858	9.7556	0.238722	-1.12268	0.00526698	-0.00414176	-0.0237827	-0.996582	0.412598	0.139648	1529803486309	-51	98
Rthigh	00b411c8	-0.553728	0.486085	0.540464	0.406208	9.76296	-0.984871	-0.468816	0.00533095	0.00826151	0.00593222	-0.919434	0.493164	-0.0349121	1529803486309	-51	98
Rshank	00b411ee	-0.532595	0.497292	0.583483	0.358596	9.64254	-1.11848	-1.73939	0.0138084	-0.00842215	-0.00755743	-0.995605	0.57373	0.0336914	1529803486313	-51	99
