Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.679985	-0.328857	-0.411219	-0.510267	8.86346	0.118625	5.41021	0.0223844	0.0260811	-0.0193899	-0.780029	0.383545	-0.395508	1529807370273	-59	87
Throax	00b411e8	0.79659	-0.21491	-0.456423	-0.33307	8.60521	-0.230279	5.05361	0.00504121	-0.00385995	-0.0117319	-0.657715	0.324219	-0.395508	1529807370274	-50	86
LUpArm	00b411d9	0.774413	0.0339138	-0.00268419	-0.631764	-0.26245	1.04893	10.7741	0.0181135	-0.0193674	0.0453527	-0.0300293	0.221924	-0.964111	1529807370273	-60	87
LFoArm	00b41148	0.829145	-0.00162757	-0.00137678	-0.55903	0.0099568	-0.0829617	9.85406	-0.0100147	-0.0362474	0.0585759	0.167236	0.476562	-0.904541	1529807370274	-79	87
RUpArm	00b411db	0.794058	-0.108284	0.0680004	-0.594241	0.392707	-2.35489	9.49683	0.0286535	-0.00191915	-0.0054463	0.027832	0.595947	-0.76416	1529807370278	-59	87
RFoArm	00b41204	0.657163	0.0424569	0.180454	-0.730596	-0.704279	-3.97469	12.5777	0.033674	-0.00435572	-0.0123515	0.104736	0.773926	-0.700439	1529807370276	-55	87
Waist	00b411f7	0.603232	-0.308578	-0.693547	-0.244712	9.73081	-0.377376	-0.863535	0.0691131	0.119109	-0.0196659	-0.885742	0.424805	0.0910645	1529807370270	-49	86
Lthigh	00b411f4	0.645306	0.314936	-0.646958	0.256593	9.72727	0.836196	-0.143105	0.110755	0.0452199	-0.00127162	-1.01782	0.324219	0.0334473	1529807370276	-51	87
Lshank	00b4111b	-0.539733	0.531518	0.527196	0.385021	9.69848	-1.02184	-1.01516	0.0450217	0.0214003	0.00451527	-0.98584	0.439453	-0.019043	1529807370276	-49	85
Rthigh	00b411c8	0.404141	-0.56412	-0.455219	-0.557865	9.74753	0.943376	-0.117198	0.016349	0.0361273	0.0260026	-0.98291	0.3125	0.183594	1529807370270	-50	87
Rshank	00b411ee	0.384162	-0.62889	-0.409996	-0.537421	9.80439	-0.184081	-1.19238	-0.0210127	-0.0242247	0.0160479	-1.02051	0.467773	0.213135	1529807370273	-60	89
