Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.564646	-0.39385	-0.322866	-0.649473	9.07271	0.0555489	5.02138	0.0193545	0.0468719	-0.0413195	-0.783936	0.413818	-0.367676	1529805001227	-60	94
Throax	00b411e8	0.650229	-0.329948	-0.291738	-0.619052	7.91306	-0.552815	6.17157	0.0163659	0.0374736	-0.0396697	-0.546631	0.374023	-0.498779	1529805001228	-50	93
LUpArm	00b411d9	0.635298	0.0473553	-0.145215	-0.757012	1.10903	3.45944	10.1912	0.0623623	0.045494	-0.0173403	-0.148682	-0.00317383	-1.0127	1529805001227	-56	94
LFoArm	00b41148	0.773692	-0.0376026	-0.0141241	-0.632288	0.634188	-0.339241	9.78198	0.0420588	0.0501051	0.00170262	0.0666504	0.532715	-0.883545	1529805001230	-64	94
RUpArm	00b411db	0.690756	-0.292457	0.176482	-0.637322	1.29614	-6.10617	7.55989	0.0146033	0.0255074	0.00498222	-0.0141602	0.884033	-0.421875	1529805001232	-57	94
RFoArm	00b41204	0.616295	0.0623034	0.0737068	-0.781579	0.240055	-1.92978	13.3785	0.0292649	0.0411806	0.0137774	0.0478516	0.62207	-0.856934	1529805001230	-66	94
Waist	00b411f7	0.555876	-0.47721	-0.44985	-0.510791	9.86943	-0.399693	1.61711	0.00946525	0.0211463	-0.0343252	-0.856934	0.447021	-0.165039	1529805001224	-50	93
Lthigh	00b411f4	0.41321	-0.546401	-0.488064	-0.54083	9.75107	0.961854	-0.399701	0.0124393	0.0142992	-0.0262616	-0.99292	0.358154	0.149414	1529805001230	-50	94
Lshank	00b4111b	0.459337	-0.568019	-0.500707	-0.464388	9.76335	-0.176496	-1.01303	-0.00929117	0.0100658	-0.0322142	-0.958984	0.458496	0.159424	1529805001232	-49	93
Rthigh	00b411c8	0.454188	-0.516471	-0.565256	-0.455474	9.63734	0.419342	-1.29057	-0.00538577	0.016076	-0.00727724	-0.974854	0.382812	0.138672	1529805001227	-52	94
Rshank	00b411ee	0.451823	-0.495669	-0.591926	-0.446981	9.64852	0.804787	-1.88509	-0.0114414	0.0132356	-0.0175298	-1.08057	0.394287	0.138916	1529805001227	-52	95
