Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.551115	-0.433621	-0.442585	-0.558895	9.69096	0.178161	2.39213	-0.147557	0.0391849	-0.0831727	-0.846924	0.376953	-0.195312	1529889162229	-50	99
Throax	00b411e8	0.819828	0.151789	-0.383477	0.397223	7.63251	-0.53681	6.65003	-0.0430771	-0.03022	-0.0217779	-0.550293	0.356445	-0.519287	1529889162229	-50	99
LUpArm	00b411d9	0.757992	0.0450941	0.010128	-0.650625	-0.917466	0.951619	11.0166	0.0998414	0.0314436	0.0225259	0.0383301	0.244385	-0.951172	1529889162225	-53	99
LFoArm	00b41148	0.934619	0.00271778	0.0299567	-0.354377	-0.712693	-0.0517025	9.70218	0.0104311	0.0181977	0.0221042	0.21875	0.472656	-0.891113	1529889162249	-57	99
RUpArm	00b411db	0.712529	0.0164232	0.0071929	-0.701413	-0.580435	0.274776	9.96361	0.0839092	0.0599675	-0.0490941	0.0549316	0.361572	-0.905518	1529889162232	-62	99
RFoArm	00b41204	-0.60954	-0.197078	-0.0120041	0.767774	-1.30091	-0.030024	13.4384	0.157594	0.092111	-0.0263156	0.135254	0.422852	-0.956055	1529889162232	-60	99
Waist	00b411f7	0.621096	0.349484	-0.583527	0.389356	9.86569	-0.526692	0.738293	0.0365929	-0.0664637	-0.00245222	-0.878906	0.409912	-0.0556641	1529889162233	-51	99
Lthigh	00b411f4	0.506768	-0.526586	-0.500486	-0.464119	9.68599	-0.84215	-0.541357	0.0315527	0.0121175	-0.0137389	-0.95874	0.461182	0.0751953	1529889162231	-50	99
Lshank	00b4111b	0.611795	-0.413587	-0.559144	-0.376843	9.80338	-0.903561	0.364728	0.0033655	0.018602	-0.0191972	-0.964355	0.422119	-0.0854492	1529889162229	-51	99
Rthigh	00b411c8	0.561633	0.469011	-0.549296	0.403572	9.74372	0.866597	-0.356756	0.0342044	0.00881489	-0.00288982	-1.02393	0.331543	0.0939941	1529889162229	-50	99
Rshank	00b411ee	0.546287	-0.407609	-0.58535	-0.439079	9.8398	0.746127	-0.171165	0.0436541	0.00952186	-0.006593	-1.0564	0.356689	-0.0495605	1529889162228	-50	99
