Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.435003	-0.497792	-0.520117	-0.540789	9.74767	1.02381	0.213548	-0.0810624	0.0610706	-0.0107014	-0.898926	0.290039	0.0358887	1529890406025	-51	95
Throax	00b411e8	0.705815	-0.264767	-0.249269	-0.607938	6.93819	-0.419017	7.57524	-0.0236429	-0.0262262	-0.0624011	-0.473877	0.343018	-0.61792	1529890406025	-51	95
LUpArm	00b411d9	0.653923	0.109996	0.0530323	-0.746641	-1.61176	0.64856	10.5982	0.0450018	0.126851	-0.100228	0.0986328	0.230225	-0.951172	1529890406022	-56	95
LFoArm	00b41148	0.866756	0.0693244	0.0560306	-0.490702	-1.63923	0.644527	9.18923	0.143454	0.137716	-0.0754033	0.286621	0.400879	-0.905273	1529890406022	-59	95
RUpArm	00b411db	0.722861	0.019858	0.0727592	-0.686865	-1.248	-0.432724	9.68536	-0.0310512	0.0888476	-0.0271414	0.191895	0.425537	-0.869141	1529890406028	-60	95
RFoArm	00b41204	-0.749344	-0.00213401	-0.0508361	0.660223	-2.08537	-0.785496	12.8105	0.0216774	0.0986068	-0.0433419	0.21875	0.494385	-0.902588	1529890406028	-59	95
Waist	00b411f7	0.503863	-0.511212	-0.454521	-0.527442	10.1116	-0.922269	1.0657	-0.15777	0.0494338	0.0169319	-0.879883	0.431641	-0.0625	1529890406028	-50	95
Lthigh	00b411f4	0.428157	-0.595385	-0.461689	-0.499041	9.64031	-1.45272	-0.965806	-0.203998	-0.0109953	-0.0174517	-0.935791	0.48877	0.198242	1529890406025	-49	95
Lshank	00b4111b	0.560035	-0.501731	-0.505052	-0.423733	9.87262	-1.66074	0.138961	-0.162365	0.00894954	-0.0664248	-0.9375	0.503906	-0.0241699	1529890406025	-49	95
Rthigh	00b411c8	0.392918	-0.540505	-0.515948	-0.535973	9.5014	1.43819	-2.46949	-0.014439	-0.169511	-0.125346	-1.03223	0.318359	0.146729	1529890406025	-50	96
Rshank	00b411ee	0.448594	-0.484239	-0.536737	-0.525537	9.66673	2.63054	-1.01036	0.162526	0.156199	-0.0768962	-1.07471	0.308105	0.0241699	1529890406022	-56	96
