Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.712342	-0.273971	-0.361038	-0.535874	8.47938	0.166937	6.11461	-0.0262164	-0.0705997	-0.0351791	-0.697754	0.383545	-0.528564	1529894251791	-49	84
Throax	00b411e8	0.705447	-0.280264	-0.253993	-0.599403	7.03462	-0.882633	7.14091	0.0318868	-0.0804041	0.0262886	-0.481689	0.37793	-0.579102	1529894251791	-49	84
LUpArm	00b411d9	0.700308	0.0738682	0.064044	-0.707114	-1.33725	0.660795	10.8891	0.189382	-0.000272578	0.051752	0.104736	0.258301	-0.933594	1529894251788	-59	84
LFoArm	00b41148	0.872472	0.00924729	0.0722194	-0.48321	-1.37678	-0.448145	10.0605	-0.175184	-0.00859409	0.068834	0.323975	0.503906	-0.845459	1529894251788	-62	84
RUpArm	00b411db	0.783729	0.0628853	0.0160041	-0.617703	-0.978016	1.40581	9.56574	0.169413	-0.0255373	0.0315999	0.206055	0.289551	-0.909912	1529894251791	-58	84
RFoArm	00b41204	-0.572804	-0.205133	-0.0778984	0.789777	-2.29461	0.652323	13.1024	-0.231659	-0.0196052	0.0391836	0.238037	0.44043	-0.918213	1529894251794	-60	84
Waist	00b411f7	0.480078	-0.558582	-0.445115	-0.509297	9.82727	-0.883621	-0.0908628	0.0394783	-0.00594068	-0.0327104	-0.871826	0.446533	-0.0012207	1529894251794	-49	83
Lthigh	00b411f4	0.626812	-0.274202	-0.701307	-0.200223	9.89381	-0.337033	0.0929671	0.00864289	0.0381515	-0.0314155	-0.990967	0.398926	-0.0334473	1529894251791	-50	84
Lshank	00b4111b	-0.505425	0.504391	0.535157	0.451378	9.89285	-0.643765	-0.725201	0.00475318	0.0214038	-0.0300061	-0.98999	0.427246	0.0571289	1529894251791	-52	83
Rthigh	00b411c8	0.408932	-0.576609	-0.45233	-0.543778	9.91518	0.23132	0.0406304	0.096687	0.0550314	0.00950778	-1.0022	0.397705	0.0812988	1529894251788	-49	84
Rshank	00b411ee	0.554213	-0.448944	-0.575645	-0.399914	10.1687	-0.401066	-0.707111	0.0418095	-0.0450383	0.00131064	-1.02637	0.445312	-0.112305	1529894251788	-50	87
