Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.541385	-0.440015	-0.441301	-0.564396	9.59764	-0.0411363	2.4464	-0.027149	0.0367891	-0.0572319	-0.849365	0.378906	-0.158691	1529889352530	-51	98
Throax	00b411e8	0.905003	0.0217856	-0.401475	0.138972	7.38057	-0.725051	6.81853	0.0203682	0.0399853	0.00578998	-0.530518	0.347656	-0.540283	1529889352527	-51	98
LUpArm	00b411d9	0.723815	0.0745829	0.00755221	-0.68591	-1.03853	1.12342	10.7151	0.00868989	-0.00637802	0.0114497	0.0627441	0.189941	-0.961426	1529889352501	-64	98
LFoArm	00b41148	0.816582	-0.0166523	0.0570625	-0.57416	-0.765448	-1.0152	9.64972	-0.0670294	0.0109933	0.0546942	0.238037	0.531738	-0.852539	1529889352524	-58	98
RUpArm	00b411db	0.740168	-0.0120137	0.044466	-0.670843	-0.461374	-0.770608	9.58765	0.0578244	0.0473275	0.00160206	0.0998535	0.434082	-0.871338	1529889352530	-60	98
RFoArm	00b41204	-0.622743	-0.172099	0.00298353	0.763259	-1.17541	0.660745	13.3316	0.00939649	0.0629358	-0.00365262	0.113525	0.375	-0.976074	1529889352530	-57	98
Waist	00b411f7	0.709989	0.136561	-0.663566	0.192216	9.87704	-0.613403	0.827414	0.0204403	0.0156251	-0.00281126	-0.877197	0.420898	-0.0812988	1529889352531	-51	98
Lthigh	00b411f4	0.461361	-0.567276	-0.45643	-0.506968	9.72401	-0.560362	-0.468434	0.0196723	0.0282811	-0.0219707	-0.972412	0.432617	0.120117	1529889352530	-49	98
Lshank	00b4111b	0.555676	-0.486126	-0.498185	-0.454661	9.8376	-0.739725	0.374759	0.0334569	0.00653613	-0.0247705	-0.982178	0.405273	-0.0317383	1529889352527	-49	98
Rthigh	00b411c8	0.578146	0.428686	-0.597994	0.352674	9.73836	0.692031	-0.764732	-0.00614137	-0.000981273	0.00385901	-1.01343	0.347168	0.136963	1529889352504	-51	99
Rshank	00b411ee	0.52768	-0.443321	-0.570342	-0.446912	9.79795	0.383588	-0.333014	-0.00649021	0.000895989	0.00431944	-1.03442	0.370361	-0.0131836	1529889352527	-57	99
