Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.615845	-0.297363	-0.236087	-0.690343	7.31757	-0.155826	7.775	-0.055413	-0.0606972	-0.0308427	-0.627441	0.395752	-0.612305	1529893958068	-52	85
Throax	00b411e8	0.701178	-0.272247	-0.25066	-0.609427	6.76319	-0.793455	7.47591	0.0288816	-0.00187551	0.012535	-0.483154	0.360596	-0.583252	1529893958065	-50	85
LUpArm	00b411d9	0.684169	0.0415569	0.0222113	-0.7278	-0.817832	0.873438	10.7979	-0.0306027	0.000548741	-0.00313722	0.00219727	0.219238	-0.957275	1529893958062	-61	85
LFoArm	00b41148	0.817148	0.0180784	0.0393897	-0.574796	-0.879784	-0.333957	9.77154	-0.0340018	0.00635954	-0.022772	0.205078	0.479004	-0.884766	1529893958062	-59	85
RUpArm	00b411db	0.751844	-0.00432968	0.0555341	-0.656984	-0.877813	-0.317933	9.89405	-0.144395	0.00487837	0.0234008	0.141602	0.42749	-0.862305	1529893958019	-59	85
RFoArm	00b41204	-0.560423	-0.144837	-0.0765939	0.811839	-1.33851	-0.45536	13.5021	-0.194115	-0.0172631	-0.00922674	0.120605	0.470459	-0.933838	1529893958043	-62	85
Waist	00b411f7	0.561041	-0.478235	-0.500541	-0.453854	9.82556	-0.888528	0.658935	0.0662325	-0.0112378	-0.0142384	-0.873291	0.433838	-0.0454102	1529893958045	-50	84
Lthigh	00b411f4	0.645722	-0.330228	-0.63846	-0.257607	9.85352	-0.434362	0.365303	0.0587073	0.036362	-0.0301997	-0.984863	0.407715	-0.0407715	1529893958068	-49	85
Lshank	00b4111b	-0.513805	0.529522	0.486381	0.468022	9.82126	-0.925172	-0.531254	0.0429468	0.0301911	-0.0191412	-0.980469	0.418213	0.0593262	1529893958068	-50	84
Rthigh	00b411c8	0.417192	-0.570109	-0.440797	-0.553736	9.78717	0.377333	0.0669203	0.0192784	0.0247867	0.000673372	-0.996826	0.375977	0.145508	1529893958065	-50	85
Rshank	00b411ee	0.521297	-0.47153	-0.567932	-0.428209	9.81804	-0.0432526	-0.869428	0.0390192	0.0303106	-0.00989767	-1.02515	0.418945	0.0314941	1529893958065	-50	87
