Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.68303	-0.269673	-0.339099	-0.588012	8.30655	0.168078	6.53956	0.00101257	-0.0166473	0.00383003	-0.690918	0.37915	-0.539307	1529894409242	-53	84
Throax	00b411e8	0.722561	-0.275022	-0.287331	-0.565428	7.30606	-0.44397	6.90837	0.0017733	0.0174599	-0.00987047	-0.517334	0.347412	-0.566162	1529894409240	-49	84
LUpArm	00b411d9	0.707777	0.0597415	-0.00501722	-0.703887	-0.583691	1.43853	10.7421	0.0440483	0.0205466	0.00843558	0.015625	0.182129	-0.967773	1529894409239	-56	84
LFoArm	00b41148	0.774462	0.0411373	0.00455308	-0.631265	-0.640156	0.330259	9.69125	0.0544773	0.00790908	0.0157279	0.217041	0.411377	-0.918701	1529894409239	-54	83
RUpArm	00b411db	0.827998	0.00774319	0.00343456	-0.560666	-0.158053	0.226892	9.81447	0.0314811	-0.00551223	0.00583276	0.120605	0.353027	-0.901123	1529894409242	-59	83
RFoArm	00b41204	-0.586195	-0.152973	-0.0556777	0.793647	-0.880855	-0.90751	13.4696	0.00186142	-0.0026511	0.00576544	0.103271	0.526855	-0.907715	1529894409218	-53	84
Waist	00b411f7	0.603801	-0.435769	-0.544173	-0.38653	9.78973	-0.876048	0.382029	0.019893	0.0102775	-0.015104	-0.869873	0.453369	-0.0480957	1529894409218	-49	83
Lthigh	00b411f4	0.702645	0.126519	-0.670763	0.200896	9.90822	-0.813762	1.00508	-0.0333957	0.0370821	-0.0142925	-0.94458	0.475586	-0.074707	1529894409242	-50	84
Lshank	00b4111b	-0.551796	0.480156	0.530366	0.428583	9.87195	-0.539278	-0.163976	-0.00889851	0.00391562	-0.0229022	-1.01196	0.395752	-0.0117188	1529894409240	-50	82
Rthigh	00b411c8	0.459354	-0.555786	-0.483011	-0.496786	9.76164	-0.445062	-0.497777	0.0334777	0.0224835	0.00208935	-0.967041	0.461914	0.0957031	1529894409239	-49	84
Rshank	00b411ee	0.511255	-0.499074	-0.518001	-0.470339	9.90229	-0.159581	-0.42914	0.00606327	0.00351212	-0.00353975	-1.03003	0.42334	-0.0686035	1529894409239	-50	86
