Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.490184	-0.454401	-0.397349	-0.628771	9.55502	0.381897	2.74435	-0.0513346	-0.0543286	0.0676612	-0.856445	0.346436	-0.188721	1529889743502	-50	97
Throax	00b411e8	0.798554	-0.22743	-0.335169	-0.445252	7.45876	-0.544339	6.65982	-0.00490564	0.0396601	-0.013116	-0.560791	0.347656	-0.514404	1529889743502	-49	97
LUpArm	00b411d9	0.637534	0.0589636	0.0576732	-0.765994	-1.05199	0.915026	10.5542	-0.00367988	0.0241818	-0.0129202	0.00390625	0.240723	-0.955566	1529889743526	-54	97
LFoArm	00b41148	0.72812	0.044391	0.0439194	-0.682599	-1.21662	-0.238922	9.61892	-0.059828	0.0434472	-0.00174189	0.212646	0.457275	-0.899658	1529889743525	-56	97
RUpArm	00b411db	0.692655	0.0126817	0.043225	-0.719861	-0.448616	-0.411688	9.71325	0.0796522	0.0353456	0.0413487	0.105713	0.401123	-0.88501	1529889743504	-66	97
RFoArm	00b41204	-0.567619	-0.231141	-0.0436604	0.788972	-1.45998	-0.375024	13.3303	0.0713163	0.0409268	-0.04508	0.160889	0.427246	-0.954102	1529889743505	-66	97
Waist	00b411f7	0.666185	-0.293042	-0.638841	-0.249411	9.83613	-0.719809	0.250906	0.0480513	0.0314836	-0.00665274	-0.873535	0.440186	0.0012207	1529889743506	-49	97
Lthigh	00b411f4	0.45376	-0.553616	-0.473158	-0.513549	9.9043	-0.507211	-0.163044	-0.0975941	-0.0213216	0.00164857	-0.97583	0.410889	0.111084	1529889743504	-49	97
Lshank	00b4111b	0.553846	-0.464476	-0.512026	-0.464053	9.96269	-0.365627	0.536586	-0.0272765	0.00777758	0.020099	-0.97583	0.362305	-0.0534668	1529889743502	-50	97
Rthigh	00b411c8	0.690295	0.0643998	-0.720427	0.0181744	9.92681	-0.0816048	-0.516813	0.0744924	-0.0768001	-0.00168528	-1.00732	0.360352	0.13916	1529889743501	-49	97
Rshank	00b411ee	0.495215	-0.491631	-0.511004	-0.501932	9.94444	0.221974	-0.00971528	-0.000348839	0.0356049	-0.00862167	-1.02612	0.387939	0.00463867	1529889743501	-54	98
