Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.600669	-0.305943	-0.296414	-0.676561	8.16828	0.208228	6.78368	0.00795398	-0.000811207	-0.00155755	-0.702148	0.381104	-0.528564	1529893657918	-50	86
Throax	00b411e8	0.717672	-0.278474	-0.278381	-0.574372	7.29067	-0.735543	7.01786	0.0149658	-0.00210406	-0.033092	-0.520264	0.362793	-0.543213	1529893657917	-50	86
LUpArm	00b411d9	0.69143	0.0416984	-0.00405763	-0.721228	-0.401847	0.977713	10.9385	-0.0124553	-0.0331972	-0.0124135	-0.0515137	0.21582	-0.964111	1529893657914	-54	86
LFoArm	00b41148	0.843181	0.0179057	0.00718356	-0.537283	-0.382016	0.0821669	9.75783	0.0372399	-0.0321035	0.028609	0.150635	0.450195	-0.908447	1529893657889	-60	86
RUpArm	00b411db	0.739855	-0.00083823	0.00730709	-0.672726	0.0397329	0.00419847	9.89727	-0.0500065	-0.0232086	-0.00278622	0.0742188	0.370361	-0.90332	1529893657920	-67	85
RFoArm	00b41204	-0.624095	-0.140273	-0.0466422	0.767237	-0.902425	-1.84464	13.2403	0.0210156	-0.027542	-0.0122549	0.105469	0.583252	-0.866455	1529893657920	-61	86
Waist	00b411f7	0.534448	-0.51895	-0.458201	-0.48488	9.82561	-1.11568	0.588351	0.0331471	-0.013227	-0.0197557	-0.855469	0.468506	-0.0441895	1529893657920	-49	85
Lthigh	00b411f4	0.533604	-0.529042	-0.523191	-0.402059	9.83749	-1.11941	0.651231	-0.00303029	0.00503235	-0.0180971	-0.926514	0.512207	-0.00537109	1529893657918	-49	86
Lshank	00b4111b	-0.695794	0.120455	0.707173	0.0356015	9.81435	-1.33069	-0.184487	0.0184427	0.0168533	-0.0177865	-0.968994	0.478027	0.0251465	1529893657917	-54	85
Rthigh	00b411c8	0.398241	-0.550254	-0.473842	-0.560444	9.86051	0.782171	0.226984	0.0010543	-0.00613115	-0.000562867	-1.01733	0.331787	0.130615	1529893657917	-51	86
Rshank	00b411ee	0.497619	-0.47766	-0.568265	-0.448655	9.88432	0.270067	-0.971307	0.0348709	0.018406	-0.00390695	-1.0376	0.392334	0.0615234	1529893657914	-53	88
