Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.578572	0.463632	0.461146	0.487488	9.81196	0.208457	1.68622	0.190375	0.0398911	-0.00109774	-0.826416	0.407715	-0.195557	1529733668094	-51	91
Throax	00b411e8	-0.688868	0.305398	0.345762	0.559143	8.35243	0.132456	5.49466	0.22197	0.100067	0.0376232	-0.559326	0.306152	-0.522217	1529733668094	-54	91
LUpArm	00b411d9	-0.743031	-0.0852848	0.0323863	0.66301	-1.30562	2.2471	10.7185	0.153716	-0.0419568	0.0216359	0.11084	0.141357	-0.978516	1529733668094	-64	91
LFoArm	00b41148	-0.736907	0.0266529	-0.0527245	0.673408	-0.593803	-0.895526	10.1974	-0.00859499	-0.0829623	0.018574	0.245117	0.571045	-0.829102	1529733668091	-58	91
RUpArm	00b411db	-0.809277	-0.0130746	-0.0469992	0.585398	-1.1019	0.269865	9.9125	0.0993954	-0.0525844	0.0721201	0.227783	0.403564	-0.859863	1529733668097	-62	91
RFoArm	00b41204	-0.873901	-0.150581	-0.0554754	0.458852	-0.832169	3.4678	12.399	0.164154	-0.0111728	0.0886255	0.165771	0.0891113	-1.03223	1529733668091	-62	91
Waist	00b411f7	-0.472637	0.512911	0.61772	0.363261	9.29611	0.286907	-2.4545	0.196495	-0.0387868	-0.073125	-0.902344	0.36377	0.179688	1529733668094	-49	91
Lthigh	00b411f4	-0.552817	0.487546	0.5606	0.377385	9.84777	-0.783118	-0.020947	0.209687	-0.00758682	-0.0277688	-0.968262	0.417236	-0.125	1529733668094	-49	91
Lshank	00b4111b	-0.689951	0.101342	0.710138	0.0969604	9.96074	0.0246547	0.302789	0.11704	0.00587485	-0.017578	-0.99707	0.31543	-0.186768	1529733668097	-51	90
Rthigh	00b411c8	-0.4906	0.48601	0.594807	0.411473	9.70316	0.217317	-1.26199	0.212747	-0.0151738	-0.0373038	-0.963379	0.374023	0.088623	1529733668091	-50	91
Rshank	00b411ee	-0.493144	0.509129	0.537777	0.456501	9.82763	0.0171513	-1.04615	0.112673	-0.0374395	-0.0125145	-1.03467	0.427734	-0.0800781	1529733668096	-50	92
