Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.66292	0.349109	0.553425	0.363842	9.73792	-0.164157	1.78882	0.0313033	0.00312021	-0.0910504	-0.824951	0.422852	-0.187012	1529734871066	-51	87
Throax	00b411e8	-0.831661	0.184749	0.42907	0.300177	8.20568	-0.232345	5.69512	0.00977012	0.0712493	-0.0283711	-0.551514	0.327881	-0.530273	1529734871066	-56	87
LUpArm	00b411d9	-0.842118	-0.0387662	-0.0133158	0.537733	-0.764563	0.847599	10.6089	-0.0545869	0.0967749	0.0150377	0.106689	0.26709	-0.956543	1529734871066	-60	87
LFoArm	00b41148	-0.738762	-0.0165731	-0.00590596	0.673737	-0.33645	0.223079	9.41425	-0.0464036	0.119544	-0.058439	0.255127	0.453125	-0.886475	1529734871063	-56	87
RUpArm	00b411db	-0.852985	-0.00911224	-0.00362273	0.521843	-0.136581	0.265182	9.73237	0.0233411	0.0112636	-0.00114717	0.12207	0.375	-0.891846	1529734871068	-66	87
RFoArm	00b41204	-0.759847	-0.0507168	0.00423387	0.648107	-0.0550234	2.68171	12.7381	-0.0212092	0.0155022	0.006845	0.0871582	0.169189	-1.03662	1529734871063	-62	88
Waist	00b411f7	0.446346	-0.733853	-0.417616	-0.296365	9.76836	0.0375441	-1.22243	-0.0211417	0.017787	-0.0223461	-0.909668	0.381348	0.0388184	1529734871063	-49	87
Lthigh	00b411f4	-0.571833	0.464224	0.554529	0.3873	9.85261	-0.371945	0.147999	0.0341515	-0.0237941	-0.0146597	-0.981445	0.369629	-0.168457	1529734871066	-52	87
Lshank	00b4111b	-0.616601	0.331688	0.628538	0.338714	9.90286	0.152005	0.340548	0.00798018	-0.00396943	-0.0190955	-1.00098	0.295166	-0.219971	1529734871068	-50	86
Rthigh	00b411c8	-0.440272	0.536735	0.533844	0.48279	9.65686	0.651451	-1.0609	-0.0370406	-0.0227568	-0.00193124	-0.971191	0.347656	0.0800781	1529734871063	-51	87
Rshank	00b411ee	-0.552945	0.403022	0.612987	0.39506	9.79136	0.252555	-0.967659	-0.0355403	-0.00686442	-0.0110237	-1.02832	0.385742	-0.120605	1529734871068	-50	89
