Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.636496	0.367903	0.544767	0.403422	9.77911	-0.109538	1.54593	-0.0163951	-0.0214376	0.0211483	-0.840332	0.420166	-0.150635	1529734679815	-49	88
Throax	00b411e8	-0.79515	0.226862	0.414581	0.379991	8.15322	-0.267755	5.69029	-0.0167358	-0.0194786	-0.033587	-0.588379	0.328125	-0.48291	1529734679793	-54	88
LUpArm	00b411d9	-0.894793	-0.0368807	-0.0265884	0.44416	-0.199247	0.911928	10.6517	0.374069	0.0225861	-0.0198426	0.0419922	0.272705	-0.961182	1529734679794	-77	88
LFoArm	00b41148	-0.743255	0.0476167	-0.0475023	0.665618	0.0389111	-1.38805	9.51142	0.183094	0.0327924	-0.0747555	0.201416	0.601562	-0.825195	1529734679815	-57	88
RUpArm	00b411db	-0.801656	0.00112812	0.00970783	0.597705	0.352806	0.0417102	9.68744	0.124832	-0.011008	-0.0320162	0.0786133	0.366211	-0.90332	1529734679794	-75	88
RFoArm	00b41204	-0.584943	-0.218861	0.103424	0.77411	-0.0230454	4.1576	12.7306	0.0631198	0.040152	0.0138522	0.0817871	0.0349121	-1.05615	1529734679812	-55	88
Waist	00b411f7	-0.214372	-0.71059	0.249812	-0.621853	9.79353	0.0327507	-0.994547	0.0173525	0.0222245	-0.0934416	-0.910156	0.389893	0.0598145	1529734679815	-49	88
Lthigh	00b411f4	-0.532171	0.49893	0.53734	0.423236	10.0049	-0.0610221	-0.162209	-0.304933	0.0284096	0.025027	-0.980469	0.399658	-0.115234	1529734679815	-49	88
Lshank	00b4111b	-0.687703	0.153351	0.689198	0.168981	9.82923	0.731697	0.452488	-0.647853	-0.0342294	-0.021144	-0.992188	0.308594	-0.182129	1529734679794	-50	86
Rthigh	00b411c8	-0.464188	0.530376	0.536473	0.464142	9.71534	-0.0256442	-1.14494	0.0984303	0.0383139	-0.0329571	-0.95752	0.398193	0.106445	1529734679815	-49	88
Rshank	00b411ee	-0.525488	0.472635	0.569007	0.420369	9.89053	-0.0307637	-0.947176	-0.0518183	0.0339469	-0.00519317	-1.03198	0.471924	-0.0786133	1529734679794	-50	90
