Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.620498	0.388259	0.459994	0.502636	9.61967	0.181112	2.86403	-0.0401836	0.020847	-0.0332223	-0.808105	0.404053	-0.268555	1529733829593	-51	90
Throax	00b411e8	-0.672865	0.315298	0.315516	0.59016	8.00212	-0.40976	6.04318	0.0576632	0.043411	-0.0630119	-0.538818	0.341064	-0.525879	1529733829594	-50	90
LUpArm	00b411d9	-0.719185	-0.0743275	0.013625	0.690697	-0.757729	1.90872	10.5278	0.0953338	0.0367063	-0.0292033	0.0310059	0.162354	-0.994629	1529733829594	-67	90
LFoArm	00b41148	-0.730059	0.0678938	-0.0709414	0.676293	-0.163397	-1.73664	9.67829	-0.0183211	0.0460339	-0.0692053	0.17041	0.646973	-0.788574	1529733829591	-64	90
RUpArm	00b411db	-0.79334	0.0512193	-0.0814157	0.601132	-0.738722	-1.60526	9.58403	0.0865277	-0.0354543	0.0494333	0.207275	0.532959	-0.791504	1529733829596	-64	90
RFoArm	00b41204	-0.86131	-0.126213	-0.0756314	0.486308	-0.378833	2.38488	13.1051	-0.0695941	0.00541153	0.0528971	0.128906	0.20166	-1.02246	1529733829590	-69	91
Waist	00b411f7	-0.432509	0.534026	0.659144	0.305421	8.90118	0.214264	-3.6684	-0.00267683	0.0198813	-0.0195499	-0.851318	0.387451	0.328125	1529733829591	-49	90
Lthigh	00b411f4	-0.503003	0.470641	0.60736	0.395724	9.84162	-0.135856	0.285577	-0.0661548	-0.021298	-0.0170155	-0.979736	0.382324	-0.138428	1529733829594	-51	90
Lshank	00b4111b	-0.610541	-0.34441	0.607524	-0.373545	9.8842	0.540099	0.535753	-0.0333156	-0.0318808	-0.0306153	-1.00977	0.288086	-0.206543	1529733829596	-51	89
Rthigh	00b411c8	-0.502756	0.477296	0.595142	0.406486	9.68025	0.480723	-0.50598	-0.0875759	-0.0547979	-0.00101589	-0.955566	0.398193	0.0356445	1529733829591	-50	90
Rshank	00b411ee	-0.543207	0.46414	0.566276	0.410891	9.84208	-0.225442	-0.665611	-0.0525782	-0.0102726	-0.0246596	-1.01709	0.438721	-0.150879	1529733829595	-65	92
