Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.527535	0.452707	0.462369	0.550434	9.80634	0.0852063	1.88559	-0.0229882	-0.0277623	0.0268958	-0.833252	0.409424	-0.133057	1529731548399	-49	97
Throax	00b411e8	-0.519866	0.487305	0.414523	0.566077	9.73698	-0.46277	1.87771	0.00143794	-0.0205595	0.00338302	-0.73877	0.347168	-0.141846	1529731548402	-49	97
LUpArm	00b411d9	-0.706721	-0.18104	0.0734423	0.679983	-1.03209	4.1039	10.0923	0.119516	-0.00525651	-0.015725	0.0776367	-0.0400391	-1.01221	1529731548405	-62	97
LFoArm	00b41148	-0.791023	-0.00039571	-0.0522507	0.60955	-0.757248	-0.653083	10.0237	-0.022983	-0.00119789	-0.00833406	0.227051	0.531738	-0.854736	1529731548403	-60	97
RUpArm	00b411db	-0.778127	-0.0165221	-0.0251789	0.627385	-0.525127	0.135375	9.70395	-0.0767596	-0.116391	-0.0303951	0.169922	0.377197	-0.88501	1529731548407	-61	97
RFoArm	00b41204	-0.613524	-0.204628	0.0627316	0.760118	-0.475883	2.43698	13.0307	-0.0863632	-0.104009	0.0119635	0.162109	0.182373	-1.01782	1529731548407	-56	97
Waist	00b411f7	-0.390652	0.559797	0.654708	0.324617	8.49355	-0.379272	-4.32972	-0.0134866	-0.0910762	-0.00424066	-0.822021	0.406982	0.355469	1529731548405	-49	97
Lthigh	00b411f4	-0.559683	0.429848	0.588518	0.394502	9.79592	-0.908472	0.0556822	0.0959927	0.0168925	-0.0309312	-0.974609	0.416992	-0.0947266	1529731548402	-51	97
Lshank	00b4111b	-0.572846	0.439698	0.528751	0.446022	9.86196	-0.649117	0.794167	0.022722	0.0162714	-0.0282095	-0.975098	0.399902	-0.161133	1529731548405	-50	97
Rthigh	00b411c8	-0.473979	0.51184	0.537866	0.473354	9.76951	-0.0291964	-0.649084	-0.0656234	0.0330987	-0.0013618	-0.964111	0.393799	0.0744629	1529731548402	-50	97
Rshank	00b411ee	0.554107	-0.423544	-0.586881	-0.411274	9.89874	0.0546159	-0.434723	-0.068252	0.0245028	-0.00972825	-1.03442	0.423096	-0.0869141	1529731548402	-50	98
