Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.528973	0.46616	0.444724	0.552361	9.96155	0.0504332	1.71431	-0.00584039	0.0344744	0.00967132	-0.837891	0.413574	-0.133301	1529732431646	-50	95
Throax	00b411e8	-0.66608	0.304489	0.315399	0.603446	7.9472	-0.183869	6.14661	-0.0123158	0.0652562	-0.0146918	-0.555664	0.327881	-0.527832	1529732431646	-68	94
LUpArm	00b411d9	-0.694396	-0.0869606	0.0108095	0.714237	-0.735748	1.85138	10.7835	-0.0431534	0.00246071	0.00411245	0.015625	0.186523	-0.993164	1529732431647	-62	94
LFoArm	00b41148	-0.780619	-0.026192	-0.0133348	0.624316	-0.596707	0.0954429	9.77862	-0.0296772	0.0316773	-0.075355	0.1875	0.470215	-0.897705	1529732431668	-62	95
RUpArm	00b411db	-0.750041	-0.00329742	-0.0383897	0.660268	-0.540909	-0.528396	9.5312	-0.0319387	-0.0204864	0.00309026	0.152588	0.427734	-0.864502	1529732431651	-72	94
RFoArm	00b41204	-0.685129	-0.211104	0.116588	0.687343	-0.484542	3.26574	12.5936	-0.0187117	-0.0729701	0.000120571	0.130615	0.104248	-1.04321	1529732431668	-58	95
Waist	00b411f7	-0.405972	0.551205	0.598915	0.415525	9.05437	0.463498	-3.1305	0.0435592	0.185083	0.000368427	-0.886963	0.361328	0.292725	1529732431646	-49	94
Lthigh	00b411f4	-0.571187	0.434803	0.553498	0.422294	9.89312	-0.60185	0.177104	0.00460588	0.0479703	-0.0244353	-0.972412	0.412842	-0.125	1529732431646	-50	95
Lshank	00b4111b	-0.528772	0.448695	0.527111	0.491149	9.87714	0.260979	0.433026	0.0056846	0.00639193	-0.00833164	-1.00317	0.351074	-0.104736	1529732431649	-49	94
Rthigh	00b411c8	-0.463598	0.511208	0.548387	0.472244	9.80163	0.217678	-0.835941	-0.0153165	0.041485	0.0225564	-0.96582	0.382812	0.102051	1529732431668	-50	94
Rshank	00b411ee	-0.558002	0.445592	0.5772	0.396133	9.89115	-0.326674	-0.652768	0.159495	-0.00142163	0.00443928	-1.02148	0.491699	-0.0629883	1529732431648	-49	95
