Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.627347	-0.384849	-0.548954	-0.396203	9.71648	-0.431318	1.22726	0.0648767	-0.0331066	-0.0440061	-0.832275	0.428711	-0.111816	1529735282162	-50	86
Throax	00b411e8	0.82493	-0.186839	-0.460523	-0.269259	8.56708	-0.317847	5.18744	0.00989944	-0.012957	0.00378293	-0.577637	0.330322	-0.485352	1529735282140	-52	86
LUpArm	00b411d9	0.825484	0.038831	0.014665	-0.562897	-0.589976	0.859973	10.9091	0.0482738	0.00434201	0.00208335	0.0852051	0.260986	-0.954102	1529735282140	-63	86
LFoArm	00b41148	0.728655	-0.0234201	0.00951596	-0.684414	0.19595	-0.421836	9.85668	0.298597	0.0376156	-0.0401351	0.205811	0.507568	-0.878662	1529735282162	-55	86
RUpArm	00b411db	0.903312	-0.0297811	0.0216367	-0.427401	0.0215277	-0.401804	9.72488	-0.0230551	0.026136	0.0606593	0.17627	0.434326	-0.855469	1529735282162	-58	86
RFoArm	00b41204	0.802188	0.0272729	-0.0360963	-0.595356	0.643071	2.11406	13.308	-0.0906434	0.035926	0.0328303	0.0629883	0.236328	-1.02344	1529735282158	-62	87
Waist	00b411f7	0.702191	0.161937	-0.678513	0.142562	10.0032	0.390297	-0.442825	0.0459018	-0.0199427	-0.00718568	-0.92749	0.342529	-0.0751953	1529735282161	-49	86
Lthigh	00b411f4	0.770136	-0.119304	-0.59851	0.185587	9.86449	-0.963834	0.170945	0.0154928	0.0564184	-0.0207876	-0.965576	0.400391	-0.185547	1529735282164	-50	86
Lshank	00b4111b	0.573278	-0.430604	-0.570631	-0.400392	9.94597	-0.350113	0.390945	0.0164795	0.0359025	-0.0197679	-0.989502	0.300049	-0.244385	1529735282161	-51	84
Rthigh	00b411c8	0.452011	-0.508246	-0.556207	-0.4775	9.70381	1.20462	-1.00074	-0.0273684	0.0385722	0.0147396	-0.989502	0.307861	0.076416	1529735282164	-53	86
Rshank	00b411ee	0.521991	-0.424118	-0.60259	-0.429574	9.89315	0.656871	-0.817011	0.0421074	0.0350655	0.00874857	-1.06274	0.345703	-0.142578	1529735282140	-52	88
