Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.611433	0.38423	0.354468	0.594028	8.99455	0.136473	5.12334	-0.00534871	-0.0774874	-0.0109147	-0.790283	0.407227	-0.367676	1529751940359	-50	89
Throax	00b411e8	0.434744	-0.599116	-0.471502	-0.479316	9.70477	-0.533668	-1.49585	-0.00391701	-0.0071674	-0.0295699	-0.743164	0.365234	0.314453	1529751940363	-50	89
LUpArm	00b411d9	0.674353	0.00432554	-0.0411217	-0.737251	0.5896	1.30856	10.6082	-0.0488518	0.0211925	0.002784	-0.128662	0.210938	-0.981934	1529751940365	-54	89
LFoArm	00b41148	0.7373	-0.0244322	-0.00625768	-0.675095	0.601528	-0.240509	9.54414	0.00138016	0.0201213	0.0271657	0.0427246	0.523926	-0.889893	1529751940359	-69	89
RUpArm	00b411db	0.70844	-0.0764068	0.0817716	-0.696842	0.0239987	-1.96996	9.45716	0.0334819	0.0687831	0.0164317	-0.0236816	0.580566	-0.789307	1529751940365	-56	88
RFoArm	00b41204	0.462978	-0.0783077	0.226605	-0.853328	0.430032	-2.17595	12.7194	0.0238477	0.0582808	0.0118683	-0.0715332	0.641357	-0.844238	1529751940362	-64	89
Waist	00b411f7	0.452134	-0.54996	-0.497662	-0.495431	9.84745	0.15015	-0.37942	0.0358502	0.000166763	-0.00360186	-0.908447	0.405029	0.106201	1529751940356	-50	88
Lthigh	00b411f4	0.361417	-0.650887	-0.415246	-0.522775	9.59407	0.538295	-1.06105	0.012867	0.00810064	-0.0262597	-0.96582	0.39624	0.314453	1529751940363	-58	89
Lshank	00b4111b	0.293932	0.69795	-0.260834	0.598695	9.71344	1.0526	-0.842565	-0.00442604	0.0125016	-0.0230701	-1.03979	0.338379	0.205322	1529751940362	-54	87
Rthigh	00b411c8	0.423237	-0.552967	-0.539091	-0.473791	9.62869	0.843825	-1.38472	0.0375396	0.00978803	-0.00701579	-0.986816	0.351807	0.203125	1529751940363	-65	88
Rshank	00b411ee	-0.390175	0.631354	0.390893	0.544388	9.83218	-0.403917	-1.21337	0.0510896	0.00661127	-0.0111046	-0.998047	0.520996	0.228271	1529751940360	-50	91
