Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	-0.56733	0.375467	0.320754	0.658998	8.99049	0.0906897	5.08274	0.0220144	-0.0905142	-0.00311483	-0.779541	0.416016	-0.380615	1529754144431	-55	82
Throax	00b411e8	-0.60142	0.407834	0.478255	0.493191	9.77981	0.024199	1.99523	0.0171437	-0.014863	-0.0238967	-0.772461	0.323486	-0.0749512	1529754144434	-51	82
LUpArm	00b411d9	-0.738776	-0.018066	-0.041672	0.672419	-0.182277	0.600467	10.9175	0.0294356	0.0574505	0.0346343	-0.0234375	0.328125	-0.951172	1529754144437	-65	82
LFoArm	00b41148	-0.692923	-0.0404169	0.00291388	0.719872	-0.517693	0.789715	9.81175	-0.0915166	0.0349732	0.0768109	0.146973	0.435059	-0.927979	1529754144431	-56	82
RUpArm	00b411db	0.700156	-0.021897	0.05681	-0.711389	-0.241524	-0.8764	9.52397	-0.113902	0.0655373	0.0278955	0.0239258	0.47998	-0.853271	1529754144434	-57	82
RFoArm	00b41204	0.516162	-0.0591031	0.184313	-0.834333	-0.0734391	-1.6253	12.9096	0.0134246	0.0784642	-0.0350544	0.012207	0.59375	-0.875244	1529754144431	-67	83
Waist	00b411f7	0.445914	-0.559058	-0.460894	-0.52554	9.84211	0.110962	-0.46148	0.0197635	-0.0635223	-0.0358787	-0.902588	0.413818	0.0976562	1529754144428	-50	82
Lthigh	00b411f4	0.350634	-0.547033	-0.447207	-0.614667	9.76476	1.70897	0.332898	0.0127443	0.01263	-0.0352444	-1.04468	0.257812	0.163086	1529754144434	-49	82
Lshank	00b4111b	-0.41841	0.552001	0.474067	0.543589	9.7524	0.746392	-0.553934	0.000732621	0.0460143	-0.0263517	-1.03369	0.35498	0.158203	1529754144408	-52	80
Rthigh	00b411c8	0.426577	-0.471506	-0.566404	-0.52431	9.53715	2.09737	-0.569852	0.00203044	-0.00502124	-0.00330206	-1.04126	0.215088	0.146973	1529754144434	-53	82
Rshank	00b411ee	-0.335263	0.653687	0.369066	0.569282	9.6719	-0.0689207	-1.29421	0.0160545	0.00958215	-0.00918963	-1.01489	0.439209	0.304688	1529754144431	-57	85
