Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.59018	-0.385895	-0.347298	-0.618188	9.07105	0.0252751	5.11765	0.0231479	0.00821926	-0.00232212	-0.785889	0.407227	-0.356934	1529750873912	-49	92
Throax	00b411e8	0.498784	-0.542269	-0.467414	-0.488551	9.78419	-0.75937	-0.0188476	0.000932062	-0.00110189	-0.0125718	-0.755127	0.385986	0.151123	1529750873915	-48	92
LUpArm	00b411d9	0.685412	0.043802	0.0515501	-0.725007	-1.06669	0.177631	10.7145	0.0193923	0.00520423	0.00208387	0.000488281	0.314697	-0.948486	1529750873917	-66	92
LFoArm	00b41148	0.735105	0.00628793	0.0762152	-0.673627	-1.11235	-0.964392	9.63397	-0.00660798	0.0113978	0.00869699	0.189209	0.575195	-0.842285	1529750873909	-56	92
RUpArm	00b411db	0.693641	0.0168566	0.077248	-0.715969	-1.28651	-0.573428	9.73408	0.095786	0.0255612	-0.0143182	0.123047	0.453857	-0.855469	1529750873916	-66	92
RFoArm	00b41204	0.754541	-0.00946555	0.199512	-0.625119	-0.84784	-2.01646	13.4213	0.0448773	0.0287106	-0.0211567	0.0488281	0.593994	-0.871094	1529750873913	-58	92
Waist	00b411f7	0.478664	-0.524159	-0.518345	-0.476924	9.78804	0.0397357	-0.459347	0.0271565	0.000919035	-0.0192977	-0.912598	0.398682	0.0744629	1529750873909	-49	92
Lthigh	00b411f4	0.395459	-0.583537	-0.455355	-0.543828	9.71641	0.645604	-0.570488	0.001439	0.0406746	-0.0198125	-0.997559	0.366455	0.198486	1529750873915	-50	92
Lshank	00b4111b	0.435559	-0.562868	-0.464933	-0.526599	9.8468	0.324498	-0.422389	0.0146843	0.00440311	-0.0194612	-1.00928	0.385254	0.131104	1529750873913	-50	91
Rthigh	00b411c8	0.400052	-0.5294	-0.535284	-0.522652	9.60312	1.38898	-1.05673	0.0204579	0.0242496	-0.0047265	-1.01001	0.268311	0.198242	1529750873913	-52	92
Rshank	00b411ee	-0.450967	0.546355	0.505549	0.492488	9.82854	0.073208	-1.07782	0.0170048	0.0112199	-0.00732926	-1.0354	0.447754	0.119873	1529750873912	-51	93
