Body	DeviceId	q0	q1	q2	q3	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	timestamp	rssi	battertLevel
Head	00b4120a	0.580189	-0.368779	-0.358993	-0.631274	9.00811	0.234021	5.05554	0.013596	-0.00430215	-0.0105447	-0.786865	0.385498	-0.380371	1529749259041	-53	97
Throax	00b411e8	0.54626	-0.526863	-0.48817	-0.430935	9.64438	-1.51705	-0.230357	0.0366681	0.12573	-0.0256782	-0.718262	0.44043	0.109131	1529749259044	-49	97
LUpArm	00b411d9	0.710086	0.079075	-0.0853489	-0.694436	0.788971	2.89247	10.6113	-0.0121402	-0.0193405	-0.0353425	-0.0898438	0.0759277	-1.0105	1529749259046	-56	97
LFoArm	00b41148	0.713416	0.0301062	-0.0111225	-0.700006	-0.172994	0.629431	9.87487	-0.0725212	-0.00191491	-0.0735772	0.0849609	0.432373	-0.927979	1529749259038	-59	97
RUpArm	00b411db	0.68166	-0.0883255	0.10794	-0.718253	-0.194497	-2.3747	9.40168	-0.111842	-0.0141292	-0.0244601	0.00976562	0.613525	-0.755127	1529749259044	-68	96
RFoArm	00b41204	0.549903	0.116609	0.128261	-0.817042	-0.624649	-1.86301	13.2563	-0.134676	-0.00840837	-0.0247648	0.105225	0.587402	-0.873047	1529749259041	-69	97
Waist	00b411f7	0.497852	-0.508082	-0.441368	-0.546983	9.54244	-0.183134	1.73446	0.0332972	-0.112411	0.0147554	-0.898682	0.418457	-0.0578613	1529749259038	-49	97
Lthigh	00b411f4	0.500644	-0.520119	-0.520734	-0.455706	9.78094	-0.760914	-0.537568	0.022064	0.031146	-0.0230548	-0.963623	0.474365	0.0700684	1529749259044	-57	97
Lshank	00b4111b	0.467252	-0.520418	-0.482748	-0.527063	9.95005	0.190295	-0.145913	0.0230206	0.0230082	-0.0130891	-1.01074	0.36499	0.0979004	1529749259041	-50	96
Rthigh	00b411c8	0.442424	-0.533347	-0.543358	-0.473882	9.691	0.438601	-1.40193	0.0102117	0.0158806	-0.00133298	-0.971191	0.356445	0.189453	1529749259041	-58	97
Rshank	00b411ee	0.474698	-0.526876	-0.502361	-0.49467	9.93255	0.0398794	-0.680115	0.0152097	0.0219036	-0.000854816	-1.02832	0.441162	0.0881348	1529749259041	-51	97
